California,TEC-CO-10002095,Hewlett Packard 610 Color Digital Copier / Printer,1199.976,374.992,,CA-2016-110499
California,FUR-FU-10002759,12-1/2 Diameter Round Wall Clock,79.92,28.771,,CA-2015-135272
Florida,FUR-TA-10001095,Chromcraft Round Conference Tables,383.438,-167.318,,CA-2016-140928
Minnesota,OFF-ST-10002444,Recycled Eldon Regeneration Jumbo File,24.56,6.877,,CA-2014-106803
Minnesota,TEC-AC-10001267,Imation?32GB Pocket Pro USB 3.0?Flash Drive?- 32 GB - Black - 1 P ...,119.8,47.92,,CA-2014-106803
New York,OFF-BI-10000848,Angle-D Ring Binders,13.128,4.267,,CA-2017-117240
Wisconsin,OFF-PA-10002377,Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4"X8 1/2", 200/Messages,22.72,10.224,,CA-2017-133333
California,OFF-PA-10003441,Xerox 226,58.32,27.994,,CA-2015-112319
Georgia,OFF-LA-10004484,Avery 476,12.39,5.699,,CA-2017-126046
Ohio,TEC-PH-10003931,JBL Micro Wireless Portable Bluetooth Speaker,107.982,-26.995,,CA-2015-114923
Louisiana,OFF-EN-10001990,Staple envelope,11.36,5.339,,CA-2014-162775
Louisiana,OFF-EN-10001532,Brown Kraft Recycled Envelopes,50.94,25.47,,CA-2014-162775
Louisiana,TEC-AC-10003174,Plantronics S12 Corded Telephone Headset System,646.74,258.696,,CA-2014-162775
Louisiana,OFF-BI-10004187,3-ring staple pack,5.64,2.707,,CA-2014-162775
Louisiana,OFF-ST-10000025,Fellowes Stor/Drawer Steel Plus Storage Drawers,572.58,34.355,,CA-2014-162775
Florida,FUR-FU-10004306,Electrix Halogen Magnifier Lamp,310.88,23.316,,CA-2014-106810
Virginia,FUR-CH-10003746,Hon 4070 Series Pagoda Round Back Stacking Chairs,641.96,179.749,,CA-2016-157245
Iowa,OFF-BI-10001036,Cardinal EasyOpen D-Ring Binders,18.28,9.14,,CA-2017-104220
Iowa,TEC-PH-10004614,AT&T 841000 Phone,207.0,51.75,,CA-2017-104220
Iowa,OFF-BI-10000301,GBC Instant Report Kit,32.35,16.175,,CA-2017-104220
Iowa,OFF-BI-10003910,DXL Angle-View Binders with Locking Rings by Samsill,7.71,3.47,,CA-2017-104220
Iowa,OFF-AR-10004648,Boston 19500 Mighty Mite Electric Pencil Sharpener,40.3,10.881,,CA-2017-104220
Iowa,FUR-FU-10002597,C-Line Magnetic Cubicle Keepers, Clear Polypropylene,34.58,14.524,,CA-2017-104220
Ohio,OFF-AR-10003405,Dixon My First Ticonderoga Pencil, #2,32.76,3.685,,CA-2014-165974
California,FUR-CH-10002335,Hon GuestStacker Chair,544.008,40.801,Yes,CA-2015-144267
California,OFF-PA-10000157,Xerox 191,59.94,28.172,Yes,CA-2015-144267
California,OFF-PA-10001947,Xerox 1974,23.92,11.721,Yes,CA-2015-144267
California,OFF-PA-10003657,Xerox 1927,4.28,1.926,Yes,CA-2015-144267
Ohio,OFF-BI-10001098,Acco D-Ring Binder w/DublLock,32.07,-22.449,,US-2015-157014
Ohio,TEC-AC-10002167,Imation?8gb Micro Traveldrive Usb 2.0?Flash Drive,24.0,-2.7,,US-2015-157014
Ohio,FUR-BO-10004409,Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray,35.49,-15.616,,US-2015-157014
Ohio,TEC-AC-10000057,Microsoft Natural Ergonomic Keyboard 4000,47.984,0.6,,US-2015-157014
South Carolina,OFF-EN-10000056,Cameo Buff Policy Envelopes,186.69,87.744,,CA-2015-154921
California,OFF-BI-10000014,Heavy-Duty E-Z-D Binders,17.456,5.891,,CA-2017-129567
California,FUR-CH-10004675,Lifetime Advantage Folding Chairs, 4/Carton,348.928,34.893,,CA-2015-154620
Virginia,OFF-BI-10001543,GBC VeloBinder Manual Binding System,143.96,69.101,,CA-2015-115938
Virginia,OFF-ST-10001321,Decoflex Hanging Personal Folder File, Blue,15.42,4.163,,CA-2015-115938
Virginia,OFF-BI-10001132,Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2" X 11",43.04,21.09,,CA-2015-115938
Virginia,FUR-CH-10003199,Office Star - Contemporary Task Swivel Chair,332.94,79.906,,CA-2015-115938
North Carolina,TEC-PH-10001530,Cisco Unified IP Phone 7945G VoIP phone,1363.96,85.248,,CA-2016-105256
California,OFF-LA-10001569,Avery 499,9.96,4.582,,CA-2014-156433
California,OFF-PA-10003724,Wirebound Message Book, 4 per Page,21.72,10.643,,CA-2014-156433
Minnesota,OFF-BI-10000546,Avery Durable Binders,20.16,9.878,,CA-2017-151428
New York,OFF-PA-10000176,Xerox 1887,132.79,63.739,,CA-2015-124653
New York,OFF-PA-10002365,Xerox 1967,12.96,6.221,,CA-2015-124653
New York,OFF-LA-10002271,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,21.56,10.349,,CA-2015-124653
California,FUR-CH-10002647,Situations Contoured Folding Chairs, 4/Set,283.92,17.745,Yes,CA-2015-101910
California,FUR-FU-10004090,Executive Impressions 14" Contract Wall Clock,22.23,7.336,,CA-2017-105809
California,TEC-PH-10001580,Logitech Mobile Speakerphone P710e -?speaker phone,215.968,18.897,,CA-2017-105809
New York,OFF-AP-10000576,Belkin 7 Outlet SurgeMaster II,355.32,99.49,,CA-2016-136133
Louisiana,OFF-PA-10003953,Xerox 218,12.96,6.221,,CA-2016-115504
California,FUR-FU-10000794,Eldon Stackable Tray, Side-Load, Legal, Smoke,18.28,6.215,,CA-2017-135783
Colorado,OFF-AR-10001897,Model L Table or Wall-Mount Pencil Sharpener,43.176,4.318,,CA-2014-134313
Colorado,TEC-PH-10001795,ClearOne CHATAttach 160 -?speaker phone,1983.968,247.996,,CA-2014-134313
Nebraska,FUR-FU-10003347,Coloredge Poster Frame,28.4,11.076,,CA-2015-140921
Nebraska,TEC-AC-10004901,Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver ,149.97,50.99,,CA-2015-140921
Washington,OFF-AR-10003190,Newell 32,11.52,3.226,,CA-2014-151995
Washington,FUR-TA-10002903,Bevis Round Bullnose 29" High Table Top,1298.55,311.652,,CA-2014-151995
Washington,OFF-AP-10000240,Belkin F9G930V10-GRY 9 Outlet Surge,213.92,62.037,,CA-2014-151995
Washington,TEC-AC-10001101,Sony 16GB Class 10 Micro SDHC R40 Memory Card,25.78,2.578,,CA-2014-151995
California,FUR-FU-10000794,Eldon Stackable Tray, Side-Load, Legal, Smoke,18.28,6.215,,CA-2017-143686
California,TEC-AC-10001838,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,1399.93,601.97,,CA-2017-143686
Wisconsin,OFF-PA-10000061,Xerox 205,51.84,24.883,,CA-2015-106565
Pennsylvania,OFF-PA-10003651,Xerox 1968,5.344,1.87,,CA-2016-149370
Pennsylvania,OFF-PA-10000304,Xerox 1995,41.472,14.515,,CA-2014-140858
Pennsylvania,OFF-BI-10003094,Self-Adhesive Ring Binder Labels,3.168,-2.429,,CA-2014-140858
Pennsylvania,FUR-CH-10001394,Global Leather Executive Chair,1228.465,0.0,,CA-2014-140858
Pennsylvania,OFF-BI-10004230,GBC Recycled Grain Textured Covers,31.086,-22.796,,CA-2014-140858
Pennsylvania,OFF-PA-10003395,Xerox 1941,335.52,117.432,,CA-2014-140858
New Jersey,TEC-AC-10002402,Razer Kraken PRO Over Ear PC and Music Headset,239.97,71.991,,CA-2017-101434
New Jersey,OFF-LA-10003223,Avery 508,9.82,4.812,,CA-2017-101434
California,TEC-AC-10003441,Kingston Digital DataTraveler 32GB USB 2.0,67.8,4.068,,US-2014-102071
California,TEC-AC-10000109,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,167.97,40.313,,US-2014-102071
Minnesota,OFF-FA-10002280,Advantus Plastic Paper Clips,35.0,16.8,,CA-2017-126956
Minnesota,OFF-SU-10000381,Acme Forged Steel Scissors with Black Enamel Handles,37.24,10.8,,CA-2017-126956
Minnesota,OFF-EN-10004459,Security-Tint Envelopes,15.28,7.487,,CA-2017-126956
Kentucky,FUR-CH-10000665,Global Airflow Leather Mesh Back Chair, Black,301.96,90.588,,CA-2017-129462
Kentucky,OFF-AP-10003884,Fellowes Smart Surge Ten-Outlet Protector, Platinum,180.66,50.585,,CA-2017-129462
Kentucky,TEC-PH-10001557,Pyle PMP37LED,191.98,51.835,,CA-2017-129462
Kentucky,TEC-PH-10002085,Clarity 53712,65.99,17.157,,CA-2017-129462
Florida,OFF-AR-10002956,Boston 16801 Nautilus Battery Pencil Sharpener,35.216,2.641,,CA-2016-165316
Florida,OFF-AP-10003266,Holmes Replacement Filter for HEPA Air Cleaner, Large Room,23.696,6.516,,CA-2016-165316
Florida,TEC-MA-10004002,Zebra GX420t Direct Thermal/Thermal Transfer Printer,265.475,-111.5,,CA-2016-165316
Texas,OFF-BI-10001071,GBC ProClick Punch Binding System,51.184,-79.335,,US-2014-115987
Tennessee,OFF-PA-10001560,Adams Telephone Message Books, 5 1/4? x 11?,9.664,3.262,,US-2017-156083
Texas,TEC-PH-10002365,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,21.072,1.58,,US-2016-137547
New York,OFF-AR-10004648,Boston 19500 Mighty Mite Electric Pencil Sharpener,60.45,16.322,,CA-2015-100454
New York,OFF-AR-10002578,Newell 335,11.52,3.341,,CA-2015-100454
New York,FUR-BO-10001519,O'Sullivan 3-Shelf Heavy-Duty Bookcases,186.048,9.302,,CA-2015-100454
California,OFF-BI-10001294,Fellowes Binding Cases,37.44,11.7,,CA-2016-161669
California,OFF-BI-10001636,Ibico Plastic and Wire Spiral Binding Combs,26.976,8.767,,CA-2016-161669
California,OFF-SU-10002503,Acme Preferred Stainless Steel Scissors,11.36,3.294,,CA-2016-161669
California,OFF-LA-10004093,Avery 486,14.62,6.871,,CA-2016-161669
Kentucky,TEC-PH-10001552,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,83.72,23.442,,CA-2015-114300
Kentucky,FUR-CH-10001891,Global Deluxe Office Fabric Chairs,287.94,77.744,,CA-2015-114300
Ohio,FUR-FU-10003878,Linden 10" Round Wall Clock, Black,48.896,8.557,,CA-2017-107503
New Jersey,TEC-AC-10000710,Maxell DVD-RAM Discs,115.36,49.605,,CA-2014-107755
California,OFF-AR-10002335,DIXON Oriole Pencils,5.16,1.342,,CA-2016-152534
California,OFF-PA-10001870,Xerox 202,38.88,18.662,,CA-2016-152534
Mississippi,OFF-AR-10003373,Boston School Pro Electric Pencil Sharpener, 1670,185.88,50.188,,CA-2016-113747
New York,FUR-FU-10004090,Executive Impressions 14" Contract Wall Clock,44.46,14.672,,CA-2016-123274
New York,OFF-ST-10000736,Carina Double Wide Media Storage Towers in Natural & Black,242.94,9.718,,CA-2016-123274
New York,OFF-PA-10001019,Xerox 1884,39.96,18.781,,CA-2014-125612
New York,OFF-SU-10002537,Acme Box Cutter Scissors,102.3,26.598,,CA-2014-125612
New York,OFF-ST-10003221,Staple magnet,21.36,5.767,,CA-2014-125612
New Jersey,OFF-PA-10004569,Wirebound Message Books, Two 4 1/4" x 5" Forms per Page,7.61,3.577,,CA-2017-161984
New Jersey,OFF-FA-10000624,OIC Binder Clips,7.16,3.58,,CA-2017-161984
California,OFF-SU-10001225,Staple remover,7.36,0.147,,CA-2014-133851
California,OFF-AR-10003752,Deluxe Chalkboard Eraser Cleaner,23.1,10.626,,CA-2014-133851
Florida,TEC-AC-10001714,Logitech?MX Performance Wireless Mouse,191.472,40.688,,CA-2016-134474
Florida,OFF-AR-10003958,Newell 337,5.248,0.59,,CA-2016-134474
Florida,TEC-PH-10002923,Logitech B530 USB?Headset?-?headset?- Full size, Binaural,59.184,5.179,,CA-2016-134474
Virginia,OFF-LA-10004272,Avery 482,2.89,1.358,,CA-2014-149020
Virginia,FUR-FU-10000965,Howard Miller 11-1/2" Diameter Ridgewood Wall Clock,51.94,21.295,,CA-2014-149020
Pennsylvania,OFF-LA-10004853,Avery 483,15.936,5.179,,CA-2016-134362
Pennsylvania,OFF-BI-10003719,Large Capacity Hanging Post Binders,44.91,-35.928,,CA-2014-136742
Pennsylvania,OFF-BI-10000545,GBC Ibimaster 500 Manual ProClick Binding System,1141.47,-760.98,,CA-2016-158099
Pennsylvania,TEC-PH-10002496,Cisco SPA301,280.782,-46.797,,CA-2016-158099
New Hampshire,OFF-PA-10003591,Southworth 100% Cotton The Best Paper,34.44,17.22,,CA-2015-131128
New York,OFF-PA-10004470,Adams Write n' Stick Phone Message Book, 11" X 5 1/4", 200 Messages,11.36,5.226,,CA-2014-148488
New York,OFF-BI-10000315,Poly Designer Cover & Back,106.344,37.22,,CA-2014-148488
North Carolina,OFF-PA-10001790,Xerox 1910,192.16,67.256,,CA-2017-114636
New Hampshire,FUR-FU-10004017,Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39" x 49",322.59,64.518,Yes,CA-2016-116736
New Hampshire,TEC-AC-10003628,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,29.99,13.196,Yes,CA-2016-116736
New Hampshire,TEC-AC-10002049,Logitech G19 Programmable Gaming Keyboard,371.97,66.955,Yes,CA-2016-116736
Pennsylvania,OFF-BI-10003712,Acco Pressboard Covers with Storage Hooks, 14 7/8" x 11", Light Blue,5.892,-4.124,,US-2014-158638
New York,OFF-BI-10003984,Lock-Up Easel 'Spel-Binder',68.472,23.109,,CA-2017-111689
New York,FUR-CH-10004287,SAFCO Arco Folding Chair,1242.9,262.39,,CA-2017-111689
Virginia,OFF-ST-10001321,Decoflex Hanging Personal Folder File, Blue,30.84,8.327,,CA-2015-129098
California,OFF-AR-10001118,Binney & Smith Crayola Metallic Crayons, 16-Color Pack,13.48,5.931,,US-2017-123463
Michigan,FUR-FU-10000732,Eldon 200 Class Desk Accessories,31.4,10.048,,CA-2016-165148
New York,FUR-FU-10001424,Dax Clear Box Frame,17.46,5.936,,CA-2014-134061
California,OFF-BI-10002071,Fellowes Black Plastic Comb Bindings,13.944,4.532,Yes,CA-2015-143602
California,OFF-ST-10002486,Eldon Shelf Savers Cubes and Bins,83.76,1.675,,CA-2017-115364
Maryland,OFF-BI-10001078,Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8" X 11",37.66,18.453,,CA-2017-150707
California,OFF-PA-10003845,Xerox 1987,34.68,16.993,,CA-2014-104976
New York,TEC-AC-10000927,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand ,149.95,14.995,,CA-2017-132934
New York,OFF-BI-10001098,Acco D-Ring Binder w/DublLock,51.312,18.601,,CA-2017-132934
Michigan,OFF-PA-10001622,Ampad Poly Cover Wirebound Steno Book, 6" x 9" Assorted Colors, Gregg Ruled,4.54,2.043,,CA-2017-133256
Michigan,OFF-AR-10003158,Fluorescent Highlighters by Dixon,15.92,5.413,,CA-2017-133256
Michigan,TEC-PH-10002660,Nortel Networks T7316 E Nt8 B27,543.92,135.98,,CA-2017-133256
California,OFF-ST-10002205,File Shuttle I and Handi-File,155.82,42.071,,CA-2016-105494
California,OFF-BI-10003364,Binding Machine Supplies,70.008,24.503,,CA-2016-105494
Texas,OFF-EN-10001099,Staple envelope,15.648,5.086,,CA-2016-140634
Michigan,OFF-LA-10003923,Alphabetical Labels for Top Tab Filing,103.6,51.8,,CA-2014-144407
New York,OFF-PA-10002250,Things To Do Today Pad,46.96,22.541,,CA-2017-160983
Ohio,OFF-BI-10004716,Wilson Jones Hanging Recycled Pressboard Data Binders,8.904,-6.53,,US-2016-114622
Texas,OFF-LA-10001045,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,10.44,3.393,,CA-2017-150959
Texas,OFF-BI-10001510,Deluxe Heavy-Duty Vinyl Round Ring Binder,18.336,-32.088,,CA-2017-150959
Illinois,TEC-PH-10004536,Avaya 5420 Digital phone,323.976,20.248,,CA-2017-132353
California,OFF-PA-10002947,Xerox 1923,20.04,9.619,Yes,CA-2016-130477
California,OFF-ST-10002583,Fellowes Neat Ideas Storage Cubes,64.96,2.598,Yes,CA-2016-130477
California,OFF-PA-10000019,Xerox 1931,12.96,6.221,Yes,CA-2016-130477
New York,FUR-BO-10003441,Bush Westfield Collection Bookcases, Fully Assembled,323.136,12.118,,CA-2017-143259
New York,TEC-PH-10004774,Gear Head AU3700S Headset,90.93,2.728,,CA-2017-143259
New York,OFF-BI-10003684,Wilson Jones Legal Size Ring Binders,52.776,19.791,,CA-2017-143259
Michigan,TEC-PH-10001494,Polycom CX600 IP Phone VoIP phone,1199.8,323.946,,CA-2017-137596
Michigan,TEC-AC-10004666,Maxell?iVDR EX 500GB Cartridge,1928.78,829.375,,CA-2017-137596
Michigan,OFF-ST-10003816,Fellowes High-Stak Drawer Files,352.38,81.047,,CA-2017-137596
Connecticut,FUR-FU-10001935,3M Hangers With Command Adhesive,22.2,9.102,,CA-2015-133627
Wisconsin,FUR-FU-10004091,Howard Miller 13" Diameter Goldtone Round Wall Clock,46.94,19.245,Yes,CA-2017-102519
Wisconsin,TEC-AC-10001772,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,143.73,56.055,Yes,CA-2017-102519
Texas,FUR-TA-10001520,Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table,99.918,-18.556,,US-2014-141215
Texas,FUR-CH-10003379,Global Commerce Series High-Back Swivel/Tilt Chairs,797.944,-56.996,,US-2014-141215
Texas,OFF-BI-10002706,Avery Premier Heavy-Duty Binder with Round Locking Rings,8.568,-14.566,,US-2014-141215
Texas,OFF-EN-10000056,Cameo Buff Policy Envelopes,149.352,50.406,,CA-2016-165218
Texas,OFF-ST-10001558,Acco Perma 4000 Stacking Storage Drawers,12.992,-0.812,,CA-2016-165218
Virginia,OFF-ST-10002444,Recycled Eldon Regeneration Jumbo File,24.56,6.877,,CA-2014-138296
New York,TEC-AC-10002473,Maxell 4.7GB DVD-R,85.14,34.907,,CA-2015-111164
New York,TEC-PH-10004531,OtterBox Commuter Series Case - iPhone 5 & 5s,21.99,10.555,,CA-2015-111164
New York,OFF-AP-10004487,Kensington 4 Outlet MasterPiece Compact Power Control Center,406.6,113.848,,CA-2015-111164
New York,OFF-BI-10003650,GBC DocuBind 300 Electric Binding Machine,841.568,294.549,,CA-2016-149797
Pennsylvania,OFF-PA-10003543,Xerox 1985,15.552,5.443,,CA-2014-132962
Pennsylvania,TEC-AC-10004353,Hypercom P1300 Pinpad,252.0,53.55,,CA-2014-132962
Virginia,OFF-AR-10000658,Newell 324,46.2,12.936,,CA-2015-115091
Virginia,OFF-AP-10000696,Holmes Odor Grabber,28.84,9.517,,CA-2015-115091
Ohio,OFF-AR-10003560,Zebra Zazzle Fluorescent Highlighters,14.592,2.554,,CA-2017-144932
Ohio,OFF-AR-10001468,Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set,89.856,21.341,,CA-2017-144932
Ohio,OFF-PA-10004971,Xerox 196,13.872,5.029,,CA-2017-144932
Pennsylvania,OFF-PA-10002195,RSVP Cards & Envelopes, Blank White, 8-1/2" X 11", 24 Cards/25 Envelopes/Set,12.192,4.115,,CA-2017-114216
Pennsylvania,OFF-PA-10001745,Wirebound Message Books, 2 7/8" x 5", 3 Forms per Page,45.056,15.206,,CA-2016-140081
Pennsylvania,OFF-BI-10004826,JM Magazine Binder,29.718,-21.793,,CA-2016-140081
Pennsylvania,OFF-PA-10001870,Xerox 202,15.552,5.443,,CA-2016-140081
Pennsylvania,OFF-AP-10001058,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,447.696,33.577,,CA-2016-140081
New Mexico,TEC-AC-10003911,NETGEAR AC1750 Dual Band Gigabit?Smart WiFi Router,159.99,54.397,,US-2017-111745
California,OFF-PA-10000289,Xerox 213,12.96,6.221,,CA-2015-148250
California,OFF-AP-10003040,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,134.48,34.965,,CA-2015-148250
California,OFF-PA-10000350,Message Book, Standard Line "While You Were Out", 5 1/2" X 4", 200 Sets/Book,17.12,8.046,,CA-2016-105760
California,OFF-BI-10001759,Acco Pressboard Covers with Storage Hooks, 14 7/8" x 11", Dark Blue,6.096,2.21,,CA-2016-142958
California,FUR-TA-10000577,Bretford CR4500 Series Slim Rectangular Table,1114.272,41.785,,CA-2016-142958
Washington,OFF-PA-10004101,Xerox 1894,32.4,15.552,,CA-2015-120880
Washington,OFF-ST-10001496,Standard Rollaway File with Lock,540.57,140.548,,CA-2015-120880
Washington,OFF-BI-10002931,Avery Trapezoid Extra Heavy Duty 4" Binders,167.76,62.91,,CA-2015-120880
Arizona,FUR-TA-10002356,Bevis Boat-Shaped Conference Table,393.165,-204.446,,US-2015-140200
Pennsylvania,FUR-FU-10003601,Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting,516.488,-12.912,,US-2017-110576
Pennsylvania,FUR-FU-10000576,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,1007.232,75.542,,US-2017-110576
Pennsylvania,FUR-TA-10004154,Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer,2065.32,-619.596,,US-2017-110576
Pennsylvania,OFF-PA-10000788,Xerox 210,15.552,5.443,,US-2017-110576
Pennsylvania,OFF-PA-10002479,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),25.344,7.92,,US-2017-110576
Pennsylvania,FUR-FU-10001940,Staple-based wall hangings,25.472,7.642,,CA-2017-131156
Texas,OFF-AR-10001958,Stanley Bostitch Contemporary Electric Pencil Sharpeners,27.168,2.717,Yes,CA-2017-136539
Texas,FUR-BO-10004709,Bush Westfield Collection Bookcases, Medium Cherry Finish,78.853,-11.596,Yes,CA-2017-136539
Mississippi,OFF-ST-10000604,Home/Office Personal File Carts,173.8,43.45,,CA-2017-119305
Arizona,TEC-PH-10002923,Logitech B530 USB?Headset?-?headset?- Full size, Binaural,29.592,2.589,,CA-2017-102414
Arizona,OFF-BI-10004465,Avery Durable Slant Ring Binders,4.752,-3.168,,CA-2017-102414
Arizona,OFF-PA-10002333,Universal Ultra Bright White Copier/Laser Paper, 8 1/2" x 11", Ream,15.552,5.638,,CA-2017-102414
California,FUR-FU-10004188,Luxo Professional Combination Clamp-On Lamps,204.6,53.196,,CA-2015-112571
California,FUR-CH-10002965,Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black,321.568,28.137,,CA-2017-152142
Arkansas,OFF-BI-10000145,Zipper Ring Binder Pockets,6.24,3.058,,CA-2015-160059
California,OFF-EN-10001335,White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes,21.88,10.94,,CA-2016-120859
Florida,OFF-LA-10001613,Avery File Folder Labels,4.608,1.67,,CA-2014-127488
New York,OFF-LA-10004055,Color-Coded Legal Exhibit Labels,9.82,4.812,,CA-2017-135279
New York,OFF-AR-10004344,Bulldog Vacuum Base Pencil Sharpener,35.97,9.712,,CA-2017-135279
New York,OFF-PA-10004621,Xerox 212,12.96,6.221,,CA-2017-135279
New York,OFF-PA-10001281,Computer Printout Paper with Letter-Trim Fine Perforations,191.6,91.968,,CA-2017-135279
New York,OFF-LA-10001613,Avery File Folder Labels,8.64,4.234,,CA-2017-135279
New York,OFF-ST-10001097,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,501.81,0.0,,CA-2017-135279
Pennsylvania,FUR-FU-10001095,DAX Black Cherry Wood-Tone Poster Frame,127.104,28.598,,CA-2014-115791
Pennsylvania,TEC-PH-10004614,AT&T 841000 Phone,124.2,-31.05,,CA-2014-115791
Pennsylvania,OFF-BI-10001575,GBC Linen Binding Covers,18.588,-13.631,,CA-2014-115791
Pennsylvania,OFF-LA-10001074,Round Specialty Laser Printer Labels,30.072,10.149,,CA-2014-115791
New York,TEC-PH-10003555,Motorola HK250 Universal Bluetooth Headset,160.93,3.219,Yes,US-2017-103247
New York,OFF-BI-10004492,Tuf-Vin Binders,75.792,25.58,Yes,US-2017-103247
Oregon,OFF-BI-10002012,Wilson Jones Easy Flow II Sheet Lifters,1.08,-0.792,,US-2017-100209
Michigan,TEC-MA-10000822,Lexmark MX611dhe Monochrome Laser Printer,3059.982,679.996,,CA-2017-159366
North Carolina,OFF-BI-10000848,Angle-D Ring Binders,3.282,-2.626,,CA-2016-145499
Indiana,OFF-PA-10004156,Xerox 188,34.02,16.67,,CA-2015-157035
New York,FUR-CH-10003199,Office Star - Contemporary Task Swivel Chair,599.292,93.223,,CA-2016-144939
Colorado,OFF-AR-10000034,BIC Brite Liner Grip Highlighters, Assorted, 5/Pack,3.392,0.806,,CA-2014-163419
Colorado,TEC-PH-10000560,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),559.984,55.998,,CA-2014-163419
Colorado,FUR-CH-10000665,Global Airflow Leather Mesh Back Chair, Black,603.92,75.49,,CA-2014-163419
Texas,OFF-LA-10001569,Avery 499,7.968,2.59,,CA-2017-100314
Texas,OFF-EN-10000461,#10- 4 1/8" x 9 1/2" Recycled Envelopes,27.968,9.439,,CA-2017-100314
Texas,TEC-MA-10003066,Wasp CCD Handheld Bar Code Reader,336.51,44.868,,CA-2017-100314
Texas,OFF-BI-10004022,Acco Suede Grain Vinyl Round Ring Binder,1.112,-1.89,,CA-2015-146829
New York,FUR-FU-10004071,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,520.05,72.807,,CA-2017-167899
New York,OFF-AR-10001988,Bulldog Table or Wall-Mount Pencil Sharpener,17.97,5.211,,CA-2017-167899
Florida,FUR-CH-10004086,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,1166.92,131.278,,CA-2015-153549
New York,OFF-BI-10001036,Cardinal EasyOpen D-Ring Binders,14.624,5.484,,CA-2016-110023
California,OFF-FA-10002983,Advantus SlideClip Paper Clips,10.23,4.91,Yes,CA-2016-105585
California,OFF-PA-10003625,Xerox 1979,154.9,69.705,Yes,CA-2016-105585
Virginia,OFF-BI-10003925,Fellowes PB300 Plastic Comb Binding Machine,2715.93,1276.487,,CA-2014-117639
Virginia,TEC-PH-10001530,Plantronics Voyager Pro Legend,617.97,173.032,,CA-2014-117639
Kentucky,OFF-EN-10003862,Laser & Ink Jet Business Envelopes,10.67,4.908,,CA-2015-162537
Kentucky,OFF-ST-10004258,Portable Personal File Box,36.63,9.89,,CA-2015-162537
Kentucky,FUR-FU-10002885,Magna Visual Magnetic Picture Hangers,24.1,9.158,,CA-2015-162537
Kentucky,FUR-FU-10001918,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,33.11,12.913,,CA-2015-162537
Washington,OFF-AR-10002956,Boston 16801 Nautilus Battery Pencil Sharpener,44.02,11.445,,CA-2016-155488
New York,TEC-AC-10003033,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,2309.65,762.184,,CA-2015-124891
New York,FUR-TA-10002903,Bevis Round Bullnose 29" High Table Top,1090.782,-290.875,,CA-2015-124891
New York,OFF-PA-10004621,Xerox 212,19.44,9.331,,CA-2015-124891
California,OFF-ST-10000046,Fellowes Super Stor/Drawer Files,484.65,92.084,,CA-2015-126445
North Carolina,OFF-PA-10001790,Xerox 1910,115.296,40.354,,CA-2015-111199
Arizona,OFF-EN-10002600,Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2,7.08,2.478,,CA-2015-105312
Arizona,OFF-BI-10002049,UniKeep View Case Binders,4.401,-3.521,,CA-2015-105312
Iowa,OFF-PA-10001509,Recycled Desk Saver Line "While You Were Out" Book, 5 1/2" X 4",44.75,20.585,,US-2017-106705
Illinois,TEC-PH-10003931,JBL Micro Wireless Portable Bluetooth Speaker,95.984,5.999,,CA-2017-135034
California,FUR-FU-10001602,Eldon Delta Triangular Chair Mat, 52" x 58", Clear,151.72,27.31,,CA-2014-158540
