CA-2016-124772,Howard Miller 16" Diameter Gallery Wall Clock,191.82,0.0,74.81
CA-2016-115525,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,243.88,0.2,27.436
CA-2017-134845,Insertable Tab Post Binder Dividers,12.03,0.7,-9.223
CA-2017-134845,Lexmark MX611dhe Monochrome Laser Printer,2549.985,0.7,-3399.98
CA-2017-134845,GBC VeloBinder Manual Binding System,21.594,0.7,-15.836
CA-2017-134845,Cardinal Holdit Business Card Pockets,8.964,0.7,-6.574
CA-2017-134845,Xerox 225,20.736,0.2,7.258
US-2015-138919,Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer,344.22,0.4,-103.266
US-2016-160528,SAFCO Boltless Steel Shelving,727.296,0.2,-172.733
US-2016-160528,Flat Face Poster Frame,22.608,0.6,-10.174
US-2016-160528,WD My Passport Ultra 2TB Portable External Hard Drive,666.4,0.2,-33.32
CA-2015-123568,Alliance Rubber Bands,5.04,0.0,0.202
CA-2015-123568,Xerox 1988,92.94,0.0,41.823
CA-2015-123568,Executive Impressions 14" Contract Wall Clock,66.69,0.0,22.008
CA-2015-123568,Deluxe Heavy-Duty Vinyl Round Ring Binder,91.68,0.2,28.65
CA-2017-124674,Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors,327.733,0.32,-14.459
CA-2015-164441,Storex Dura Pro Binders,52.272,0.2,17.642
CA-2015-164441,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),17.94,0.0,8.073
CA-2017-169054,Tenex 46" x 60" Computer Anti-Static Chairmat, Rectangular Shaped,254.352,0.2,0.0
CA-2014-106719,SlimView Poly Binder, 3/8",8.288,0.2,2.694
CA-2017-116855,Hon Valutask Swivel Chairs,504.9,0.0,80.784
US-2016-164189,BlackBerry Q10,403.168,0.2,25.198
CA-2015-168480,O'Sullivan 2-Shelf Heavy-Duty Bookcases,194.32,0.0,31.091
CA-2015-168480,BOSTON Ranger #55 Pencil Sharpener, Black,25.99,0.0,7.537
US-2016-114293,Novimex Fabric Task Chair,195.136,0.2,-12.196
CA-2017-134173,Xerox 231,20.736,0.2,7.258
US-2015-123960,Kingston Digital DataTraveler 16GB USB 2.0,53.7,0.0,10.203
US-2015-123960,SlimView Poly Binder, 3/8",36.26,0.0,16.68
US-2015-123960,Boston Electric Pencil Sharpener, Model 1818, Charcoal Black,56.3,0.0,15.764
US-2015-123960,Xerox 222,32.4,0.0,15.552
US-2015-123960,DAX Clear Channel Poster Frame,29.16,0.0,10.789
CA-2017-101749,Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table,171.288,0.2,-6.423
US-2016-147991,Eldon Image Series Desk Accessories, Burgundy,16.72,0.2,3.344
CA-2017-149559,Xerox 1996,12.96,0.0,6.221
CA-2017-149559,#10 Self-Seal White Envelopes,22.18,0.0,10.868
CA-2017-149559,Hon Pagoda Stacking Chairs,2054.272,0.2,256.784
CA-2015-135174,Cisco Unified IP Phone 7945G VoIP phone,1022.97,0.4,-255.743
CA-2017-125290,Newell 339,13.9,0.0,3.614
CA-2017-125290,Easy-staple paper,26.38,0.0,12.135
CA-2014-137351,DXL Angle-View Binders with Locking Rings by Samsill,43.176,0.2,13.492
CA-2017-121419,Bevis 44 x 96 Conference Tables,411.8,0.0,70.006
CA-2017-121419,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,360.0,0.0,129.6
US-2017-148054,36X48 HARDFLOOR CHAIRMAT,41.96,0.0,2.937
US-2017-148054,Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit,227.84,0.0,66.074
US-2017-148054,Computer Printout Paper with Letter-Trim Perforations,37.94,0.0,18.211
CA-2016-128517,Nortel Meridian M5316 Digital phone,517.9,0.0,134.654
CA-2016-128517,Storex Flexible Poly Binders with Double Pockets,5.28,0.0,2.429
US-2015-100377,Canon Imageclass D680 Copier / Fax,2799.96,0.2,874.987
CA-2017-131492,Ampad #10 Peel & Seel Holiday Envelopes,8.96,0.0,4.301
CA-2017-131492,Avery 518,31.5,0.0,15.12
CA-2017-131492,Linden 10" Round Wall Clock, Black,30.56,0.0,10.39
CA-2017-131492,Anderson Hickey Conga Table Tops & Accessories,24.368,0.2,-3.351
CA-2016-144554,Plantronics Audio 478 Stereo USB Headset,119.976,0.2,22.495
CA-2017-127621,Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad,26.88,0.2,9.744
CA-2015-145184,Apple EarPods with Remote and Mic,83.97,0.0,23.512
CA-2015-145184,Perixx PERIBOARD-512B, Ergonomic Split Keyboard,104.97,0.0,7.348
CA-2017-106859,SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h,90.8,0.0,25.424
CA-2017-106859,OtterBox Commuter Series Case - iPhone 5 & 5s,140.736,0.2,49.258
CA-2017-106859,Logitech Wireless Headset H600 Over-The-Head Design,214.95,0.0,88.13
CA-2017-106859,Xerox 230,45.36,0.0,21.773
CA-2017-106859,Xerox 1885,288.24,0.0,138.355
US-2017-120089,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,663.936,0.2,82.992
CA-2014-119375,Smead Adjustable Mobile File Trolley with Lockable Top,2934.33,0.0,792.269
CA-2014-119375,Eldon Econocleat Chair Mats for Low Pile Carpets,124.41,0.0,14.929
CA-2014-119375,Deluxe Chalkboard Eraser Cleaner,57.75,0.0,26.565
CA-2016-125206,Recycled Steel Personal File for Hanging File Folders,114.46,0.0,28.615
CA-2015-126137,Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray,120.666,0.15,18.455
CA-2014-143903,Letter Size Cart,342.864,0.2,38.572
CA-2014-143903,Westinghouse Clip-On Gooseneck Lamps,16.74,0.6,-14.229
CA-2014-143903,HON 5400 Series Task Chairs for Big and Tall,981.372,0.3,-140.196
CA-2014-104780,4009 Highlighters by Sanford,31.84,0.0,10.507
CA-2017-101182,Xerox 220,12.96,0.0,6.221
CA-2017-101182,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,43.176,0.2,15.112
US-2017-132297,Binding Machine Supplies,58.34,0.0,28.003
US-2017-132297,Google Nexus 5,539.97,0.0,134.993
CA-2014-100328,Pressboard Covers with Storage Hooks, 9 1/2" x 11", Light Blue,3.928,0.2,1.326
CA-2017-118773,GBC ProClick 150 Presentation Binding System,252.784,0.8,-417.094
CA-2017-118773,Razer Kraken PRO Over Ear PC and Music Headset,127.984,0.2,15.998
CA-2017-118773,Stacking Trays by OIC,3.984,0.6,-2.689
CA-2017-118773,Belkin F9S820V06 8 Outlet Surge,12.992,0.8,-32.48
US-2017-159205,Advantus Panel Wall Certificate Holder - 8.5x11,61.0,0.0,25.62
US-2017-159205,Vtech CS6719,671.93,0.0,188.14
CA-2016-112123,GBC ProClick Punch Binding System,447.86,0.0,219.451
CA-2016-112123,Pyle PMP37LED,479.95,0.0,129.587
CA-2016-112123,Xerox 194,166.44,0.0,79.891
CA-2015-114468,Acme Tagit Stainless Steel Antibacterial Scissors,31.68,0.2,2.772
CA-2015-114468,Xerox 206,10.368,0.2,3.629
CA-2015-114468,Staples,12.032,0.2,2.256
CA-2015-114468,Holmes Odor Grabber,5.768,0.8,-13.555
CA-2017-135692,Avery Address/Shipping Labels for Typewriters, 4" x 2",33.12,0.2,11.592
CA-2017-135692,Sauder Barrister Bookcases,220.266,0.32,-42.11
CA-2017-131233,Avery Non-Stick Binders,10.776,0.2,3.502
CA-2017-131233,Bush Westfield Collection Bookcases, Fully Assembled,242.352,0.2,9.088
CA-2017-119578,Premier Electric Letter Opener,695.16,0.0,34.758
CA-2017-119578,Bush Cubix Collection Bookcases, Fully Assembled,220.98,0.0,50.825
CA-2016-124562,Universal Recycled Hanging Pressboard Report Binders, Letter Size,12.957,0.7,-9.502
US-2017-140074,Xerox 1980,25.68,0.0,11.556
CA-2016-103037,Avery 493,15.712,0.2,5.696
CA-2017-127460,Fellowes Mobile File Cart, Black,298.464,0.2,26.116
CA-2016-121671,Strathmore Photo Frame Cards,21.93,0.0,10.088
CA-2016-121671,Carina 42"Hx23 3/4"W Media Storage Unit,242.94,0.0,4.859
CA-2016-121671,Rediform Wirebound "Phone Memo" Message Book, 11 x 5-3/4,7.64,0.0,3.744
CA-2016-121671,Xerox 1993,51.84,0.0,25.402
CA-2016-121671,Tennsco 6- and 18-Compartment Lockers,265.17,0.0,47.731
CA-2016-150350,Okidata C331dn Printer,837.6,0.2,62.82
CA-2016-150350,Tyvek  Top-Opening Peel & Seel Envelopes, Plain White,135.9,0.0,63.873
CA-2016-150350,Xerox 1978,34.68,0.0,16.993
CA-2016-150350,Office Star Flex Back Scooter Chair with White Frame,532.704,0.2,-39.953
CA-2016-150350,Acco Six-Outlet Power Strip, 4' Cord Length,43.1,0.0,11.206
CA-2016-150350,Acme Rosewood Handle Letter Opener,15.88,0.0,0.159
CA-2015-121720,Hon 2090 ?Pillow Soft? Series Mid Back Swivel/Tilt Chairs,1123.92,0.2,-182.637
CA-2015-121720,Cisco SPA301,249.584,0.2,31.198
CA-2015-121720,Seth Thomas 8 1/2" Cubicle Clock,48.672,0.2,7.301
CA-2015-121720,Hunt PowerHouse Electric Pencil Sharpener, Blue,60.768,0.2,7.596
CA-2015-121720,Ibico Laser Imprintable Binding System Covers,78.6,0.7,-62.88
CA-2015-121720,GBC Standard Plastic Binding Systems' Combs,3.768,0.7,-3.14
CA-2015-121720,Tennsco 16-Compartment Lockers with Coat Rack,1036.624,0.2,51.831
CA-2015-121720,Fellowes High-Stak Drawer Files,563.808,0.2,21.143
CA-2017-149895,Aastra 6757i CT Wireless VoIP phone,258.528,0.4,-47.397
CA-2017-147564,Xerox 1907,49.12,0.0,23.086
CA-2014-136399,Executive Impressions 14" Contract Wall Clock,44.46,0.0,14.672
CA-2014-136399,DMI Arturo Collection Mission-style Design Wood Chair,241.568,0.2,18.118
CA-2014-136399,First Data FD10 PIN Pad,395.0,0.0,39.5
CA-2014-136399,GE 30524EE4,627.168,0.2,70.556
CA-2014-107916,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,13.28,0.0,6.374
CA-2014-107916,Wilson Jones 1" Hanging DublLock Ring Binders,12.672,0.2,4.435
CA-2017-164168,Surelock Post Binders,30.56,0.8,-45.84
CA-2017-164168,Fellowes Neat Ideas Storage Cubes,77.952,0.2,-15.59
CA-2017-164168,Panasonic KX TS3282W Corded phone,67.992,0.2,8.499
CA-2017-164168,#10- 4 1/8" x 9 1/2" Security-Tint Envelopes,12.224,0.2,4.431
CA-2017-164168,Maxell?LTO Ultrium - 800 GB,44.784,0.2,-0.56
CA-2017-164168,Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany,22.848,0.6,-17.707
CA-2015-112557,Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter,206.43,0.0,90.829
US-2014-122959,GBC DocuBind 300 Electric Binding Machine,210.392,0.8,-336.627
CA-2017-162572,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,119.96,0.2,35.988
CA-2017-162572,Newell 311,10.608,0.2,0.928
US-2016-148110,Situations Contoured Folding Chairs, 4/Set,347.802,0.3,-24.843
CA-2017-131828,Global Leather and Oak Executive Chair, Black,963.136,0.2,108.353
CA-2017-131828,Logitech B530 USB?Headset?-?headset?- Full size, Binaural,88.776,0.2,7.768
CA-2014-109218,BIC Brite Liner Highlighters, Chisel Tip,32.4,0.0,10.368
CA-2016-120558,Xerox 226,32.4,0.0,15.552
US-2014-109036,Avery 489,31.05,0.0,14.904
CA-2015-147830,Plantronics Savi W720 Multi-Device Wireless Headset System,2025.36,0.2,607.608
CA-2015-147830,Cubify CubeX 3D Printer Double Head Print,1799.994,0.7,-2639.991
CA-2015-147830,Panasonic KX TS3282W Corded phone,101.988,0.4,-16.998
CA-2015-147830,Howard Miller 13" Diameter Goldtone Round Wall Clock,262.864,0.2,69.002
CA-2017-150497,Ibico Ibimaster 300 Manual Binding System,735.98,0.0,331.191
CA-2014-128986,White Computer Printout Paper by Universal,93.024,0.2,33.721
CA-2015-139584,Chromcraft Rectangular Conference Tables,284.364,0.4,-75.83
CA-2015-139584,Memorex Micro Travel Drive 8 GB,26.0,0.0,11.7
US-2016-162677,Tenex Personal Self-Stacking Standard File Box, Black/Gray,67.64,0.2,5.918
US-2016-162677,Case Logic 2.4GHz Wireless Keyboard,119.976,0.2,-17.996
US-2014-150924,Wilson Jones Impact Binders,5.18,0.8,-8.029
CA-2014-153969,Staple envelope,15.56,0.0,7.313
CA-2014-153969,#10 White Business Envelopes,4 1/8 x 9 1/2,78.35,0.0,36.824
CA-2014-153969,Newell 34,59.52,0.0,15.475
CA-2014-153969,Xerox 1971,38.52,0.0,17.334
CA-2014-153969,Polycom CX300 Desktop Phone USB VoIP phone,239.984,0.2,23.998
CA-2014-153969,Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book,19.35,0.0,9.482
CA-2016-146682,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,67.0,0.0,32.16
CA-2016-138695,Novimex Fabric Task Chair,390.272,0.2,-24.392
CA-2016-138695,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),62.192,0.2,19.435
CA-2017-107461,Ibico Presentation Index for Binding Systems,23.88,0.0,11.224
US-2016-133879,Avery Durable Slant Ring Binders,3.168,0.8,-4.752
US-2016-133879,Global Airflow Leather Mesh Back Chair, Black,528.43,0.3,0.0
US-2016-133879,Newell 33,13.392,0.2,1.507
CA-2017-157483,Boston 1799 Powerhouse Electric Pencil Sharpener,181.86,0.0,50.921
US-2017-132059,Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors,180.588,0.7,-240.784
US-2017-132059,Belkin F8E887 USB Wired Ergonomic Keyboard,47.984,0.2,0.6
CA-2017-122280,Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk,18.76,0.0,9.005
CA-2017-105235,Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood,20.94,0.0,6.073
CA-2017-105235,Seth Thomas 14" Putty-Colored Wall Clock,58.68,0.0,18.191
CA-2017-105235,Eureka The Boss Cordless Rechargeable Stick Vac,254.9,0.0,68.823
CA-2017-152912,Wilson Jones Turn Tabs Binder Tool for Ring Binders,9.64,0.0,4.434
CA-2017-152912,Maxell?iVDR EX 500GB Cartridge,826.62,0.0,355.447
CA-2017-152912,Adjustable Depth Letter/Legal Cart,1633.14,0.0,473.611
CA-2017-152912,Adjustable Depth Letter/Legal Cart,544.38,0.0,157.87
CA-2014-123498,Satellite Sectional Post Binders,26.046,0.8,-44.278
CA-2014-123498,Staple envelope,74.352,0.2,26.953
CA-2017-159352,PowerGen Dual USB Car Charger,69.93,0.0,32.168
US-2017-146416,Avery 510,3.75,0.0,1.8
US-2017-146416,Wilson Jones Four-Pocket Poly Binders,20.928,0.2,7.586
US-2015-163783,Sterilite Show Offs Storage Containers,12.672,0.2,-3.168
CA-2017-123981,Plantronics 81402,65.99,0.0,17.157
CA-2017-158953,Presstex Flexible Ring Binders,6.37,0.8,-9.555
CA-2014-165428,Prestige Round Ring Binders,3.648,0.8,-6.019
CA-2014-165428,Xerox 216,31.104,0.2,10.886
CA-2016-169026,Alliance Super-Size Bands, Assorted Sizes,23.34,0.0,0.233
CA-2017-109750,Square Credit Card Reader, 4 1/2" x 4 1/2" x 1", White,29.97,0.0,14.086
CA-2015-149384,Accohide Poly Flexible Ring Binders,3.366,0.7,-2.244
CA-2014-131527,BlueLounge Milo Smartphone Stand, White/Metallic,95.968,0.2,9.597
CA-2017-164000,Avery Fluorescent Highlighter Four-Color Set,18.704,0.2,2.338
CA-2014-164224,Deflect-o Glass Clear Studded Chair Mats,149.232,0.2,3.731
CA-2014-164224,Xerox 1949,15.936,0.2,5.777
CA-2014-158372,Jabra SPEAK 410,601.536,0.2,60.154
CA-2014-158372,Memorex Froggy Flash Drive 4 GB,10.99,0.0,4.286
CA-2014-158372,Luxo Economy Swing Arm Lamp,39.88,0.0,11.166
CA-2014-158372,Southworth 100% R?sum? Paper, 24lb.,62.24,0.0,28.008
CA-2014-158372,Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry,53.2,0.0,14.896
CA-2014-158372,Avery White Multi-Purpose Labels,39.84,0.0,18.326
CA-2016-108882,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,349.95,0.0,118.983
CA-2016-108882,netTALK DUO VoIP Telephone Service,377.928,0.2,141.723
US-2017-108245,Staple envelope,13.392,0.2,5.022
US-2017-108245,Insertable Tab Post Binder Dividers,11.228,0.8,-18.526
CA-2014-142314,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,207.24,0.0,58.027
CA-2016-132409,OIC #2 Pencils, Medium Soft,1.504,0.2,0.169
CA-2016-132409,Holmes HEPA Air Purifier,34.848,0.2,6.534
CA-2017-150189,Avery 485,75.18,0.0,35.335
CA-2014-114433,Plantronics Audio 478 Stereo USB Headset,149.97,0.0,52.489
CA-2017-104640,Fellowes PB300 Plastic Comb Binding Machine,931.176,0.2,314.272
CA-2017-104640,Aastra 6757i CT Wireless VoIP phone,430.88,0.0,124.955
US-2015-137008,Computer Printout Paper with Letter-Trim Perforations,94.85,0.0,45.528
US-2015-137008,Globe Weis Peel & Seel First Class Envelopes,51.12,0.0,23.004
US-2015-137008,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,90.0,0.0,32.4
CA-2014-108189,Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4"X8 1/2", 300/Messages,9.408,0.2,3.41
CA-2014-108189,Staples,4.672,0.2,1.46
CA-2014-108189,Bose SoundLink Bluetooth Speaker,318.4,0.2,107.46
CA-2014-108189,Letter or Legal Size Expandable Poly String Tie Envelopes,12.768,0.2,4.628
CA-2014-108189,Stiletto Hand Letter Openers,15.36,0.2,-3.264
CA-2014-108189,Pyle PMP37LED,230.376,0.2,20.158
CA-2014-108189,Kingston Digital DataTraveler 16GB USB 2.0,7.16,0.2,-0.09
CA-2014-154641,Tennsco Single-Tier Lockers,375.34,0.0,18.767
CA-2017-131625,Seth Thomas 12" Clock w/ Goldtone Case,114.9,0.0,39.066
US-2017-156356,Satellite Sectional Post Binders,26.046,0.8,-44.278
US-2017-156356,GBC White Gloss Covers, Plain Front,2.896,0.8,-4.778
US-2017-156356,Tennsco Commercial Shelving,32.544,0.2,-7.729
CA-2016-138933,Cardinal Holdit Business Card Pockets,3.984,0.2,1.394
CA-2016-140746,Bevis Round Bullnose 29" High Table Top,181.797,0.3,-15.583
CA-2016-146836,Super Decoflex Portable Personal File,44.94,0.0,12.583
CA-2016-146836,Poly Designer Cover & Back,45.576,0.2,15.952
US-2016-127971,Global Wood Trimmed Manager's Task Chair, Khaki,318.43,0.3,-77.333
US-2016-127971,Samsung HM1900 Bluetooth Headset,122.92,0.2,46.095
US-2016-127971,Eldon Wave Desk Accessories,7.068,0.6,-2.827
US-2016-140809,X-Rack File for Hanging Folders,56.45,0.0,14.677
CA-2017-114524,SlimView Poly Binder, 3/8",13.468,0.8,-22.896
CA-2017-113355,Cisco SPA112 2 Port Phone Adapter,219.8,0.2,24.727
CA-2017-113355,DMI Arturo Collection Mission-style Design Wood Chair,317.058,0.3,-18.118
US-2017-140907,Logitech Desktop MK120 Mouse and keyboard Combo,49.08,0.0,4.908
US-2017-140907,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,324.9,0.0,38.988
US-2017-140907,Col-Erase Pencils with Erasers,18.24,0.0,5.29
CA-2016-159730,Harbour Creations 67200 Series Stacking Chairs,113.888,0.2,9.965
CA-2016-159730,Clarity 53712,105.584,0.2,7.919
CA-2016-157868,Acco Clips to Go Binder Clips, 24 Clips in Two Sizes,24.85,0.0,11.679
CA-2017-119389,Eldon Executive Woodline II Desk Accessories, Mahogany,60.312,0.2,5.277
CA-2017-110373,Prang Colored Pencils,7.056,0.2,2.205
CA-2017-110373,Spigen Samsung Galaxy S5 Case Wallet,27.184,0.2,2.039
CA-2016-155474,Logitech Mobile Speakerphone P710e -?speaker phone,107.984,0.2,9.449
CA-2016-155474,Fellowes Twister Kit, Gray/Clear, 3/pkg,19.296,0.2,6.03
CA-2015-155453,Avery File Folder Labels,4.608,0.2,1.67
US-2016-161844,Hon 61000 Series Interactive Training Tables,79.974,0.4,-29.324
US-2016-161844,Acco Pressboard Covers with Storage Hooks, 14 7/8" x 11", Light Blue,2.946,0.7,-2.062
US-2016-162103,XtraLife ClearVue Slant-D Ring Binders by Cardinal,3.136,0.8,-4.704
CA-2014-151554,Xerox 221,20.736,0.2,7.258
CA-2014-140662,Case Logic 2.4GHz Wireless Keyboard,99.98,0.0,7.998
CA-2014-140662,Xerox 1941,733.95,0.0,352.296
CA-2014-140662,APC 7 Outlet Network SurgeArrest Surge Protector,241.44,0.0,72.432
CA-2016-122518,Avery 518,10.08,0.2,3.528
US-2014-126571,Fellowes High-Stak Drawer Files,281.904,0.2,10.571
US-2014-126571,Airmail Envelopes,201.432,0.2,67.983
CA-2014-143840,Nortel Networks T7316 E Nt8 B27,135.98,0.0,33.995
CA-2014-143840,Plantronics Encore H101 Dual Earpieces?Headset,44.95,0.0,12.586
CA-2014-115980,Maxell 4.7GB DVD-R 5/Pack,2.97,0.0,1.307
CA-2014-115980,Advantus Push Pins,6.54,0.0,2.681
CA-2015-155145,Maxell 4.7GB DVD-R 5/Pack,7.92,0.0,3.485
CA-2015-146038,Global Deluxe Stacking Chair, Gray,203.92,0.2,22.941
CA-2017-133865,Canon Imageclass D680 Copier / Fax,3359.952,0.2,1049.985
CA-2017-116358,Staples,18.24,0.0,9.12
CA-2017-116358,Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set,27.78,0.0,9.167
CA-2014-102988,Crayola Colored Pencils,22.96,0.0,7.577
CA-2014-102988,AT&T CL82213,28.99,0.0,8.407
CA-2014-102988,Xerox 1957,12.96,0.0,6.35
CA-2014-102988,Newell 321,22.96,0.0,6.658
CA-2014-102988,Martin Yale Chadless Opener Electric Letter Opener,4164.05,0.0,83.281
US-2014-117170,Logitech Trackman Marble Mouse,47.984,0.2,13.196
US-2014-117170,Xerox 1924,4.624,0.2,1.676
CA-2014-159478,Master Caster Door Stop, Brown,15.24,0.0,5.182
CA-2014-103702,Premier Elliptical Ring Binder, Black,63.924,0.7,-46.878
CA-2017-150525,Newell 351,6.56,0.0,1.902
CA-2017-150525,Disposable Triple-Filter Dust Bags,13.11,0.0,3.409
CA-2015-157770,Plantronics Voyager Pro Legend,494.376,0.2,49.438
CA-2015-157770,Angle-D Binders with Locking Rings, Label Holders,29.2,0.2,9.855
CA-2015-157770,Logitech K350 2.4Ghz Wireless Keyboard,248.85,0.0,27.373
CA-2015-157770,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,36.24,0.0,15.221
CA-2016-167290,Newell 312,11.68,0.0,3.504
CA-2014-106264,Acme Rosewood Handle Letter Opener,11.91,0.0,0.119
CA-2014-106264,Eldon Regeneration Recycled Desk Accessories, Smoke,3.48,0.0,1.114
CA-2014-138023,GBC Durable Plastic Covers,30.96,0.8,-52.632
CA-2017-113418,Fellowes Powershred HS-440 4-Sheet High Security Shredder,1704.89,0.0,767.2
US-2015-110569,Cardinal EasyOpen D-Ring Binders,19.194,0.7,-12.796
US-2015-110569,Fellowes Superior 10 Outlet Split Surge Protector,121.792,0.2,13.702
CA-2017-136308,Bady BDG101FRU Card Printer,1919.976,0.2,215.997
US-2014-159926,Fellowes PB200 Plastic Comb Binding Machine,50.997,0.7,-40.798
US-2014-159926,Safco Industrial Wire Shelving,76.792,0.2,-16.318
US-2014-159926,Motorola Droid Maxx,539.964,0.4,-107.993
US-2014-159926,Eldon Executive Woodline II Desk Accessories, Mahogany,60.312,0.2,5.277
US-2014-159926,Peel & Stick Add-On Corner Pockets,1.944,0.7,-1.426
CA-2014-104738,Fashion Color Clasp Envelopes,12.984,0.2,4.707
CA-2014-104738,Plantronics CS 50-USB -?headset?- Convertible, Monaural,217.584,0.2,19.039
CA-2014-104738,AT&T 1080 Corded phone,328.776,0.2,28.768
CA-2014-104738,Acco Hanging Data Binders,2.286,0.8,-3.658
CA-2014-104738,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,47.984,0.2,14.395
CA-2015-144386,Wilson Jones 1" Hanging DublLock Ring Binders,25.344,0.2,8.87
CA-2016-111416,Avery Arch Ring Binders,232.4,0.2,78.435
CA-2016-162747,Eldon Image Series Desk Accessories, Ebony,86.45,0.0,38.038
US-2014-133130,DMI Arturo Collection Mission-style Design Wood Chair,603.92,0.2,45.294
US-2014-133130,Xerox 1919,81.98,0.0,40.17
CA-2017-169978,DMI Arturo Collection Mission-style Design Wood Chair,271.764,0.1,48.314
CA-2017-169978,DXL Angle-View Binders with Locking Rings, Black,14.376,0.2,4.852
CA-2017-161739,Tenex Antistatic Computer Chair Mats,341.96,0.6,-427.45
CA-2015-165057,Boston 19500 Mighty Mite Electric Pencil Sharpener,181.35,0.0,48.965
CA-2015-165057,Avery 474,8.64,0.0,4.234
CA-2014-134551,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,43.512,0.2,3.807
CA-2014-134551,SAFCO Arco Folding Chair,662.88,0.2,74.574
CA-2014-134551,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),25.92,0.2,9.072
CA-2015-120810,Belkin F5C206VTEL 6 Outlet Surge,68.94,0.0,20.682
CA-2015-120810,Howard Miller 13" Diameter Pewter Finish Round Wall Clock,128.82,0.0,50.24
CA-2014-165309,GBC DocuBind TL300 Electric Binding System,896.99,0.8,-1480.034
CA-2014-165309,Universal Recycled Hanging Pressboard Report Binders, Letter Size,1.234,0.8,-1.974
CA-2014-165309,Boston Electric Pencil Sharpener, Model 1818, Charcoal Black,67.56,0.2,6.756
CA-2014-165309,Wirebound Message Book, 4 per Page,21.72,0.2,7.873
CA-2014-165309,Xerox 1893,262.336,0.2,95.097
CA-2014-165309,Geemarc AmpliPOWER60,148.48,0.2,16.704
CA-2014-165309,Classic Ivory Antique?Telephone?ZL1810,241.176,0.2,15.074
CA-2017-122595,Kensington Expert Mouse Optical USB Trackball for PC or Mac,227.976,0.2,28.497
CA-2017-122595,Samsung HM1900 Bluetooth Headset,52.68,0.2,19.755
CA-2017-122595,Master Caster Door Stop, Gray,2.032,0.6,-1.321
US-2017-109253,Newell 336,17.12,0.0,4.965
US-2017-109253,Cisco 8x8 Inc. 6753i IP Business Phone System,431.968,0.2,37.797
US-2017-109253,Tenex Chairmats For Use with Hard Floors,129.92,0.0,10.394
US-2017-109253,Chromcraft Rectangular Conference Tables,568.728,0.2,28.436
US-2017-109253,Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2" X 14" 7/8",117.144,0.2,42.465
US-2017-109253,Fellowes Command Center 5-outlet power strip,203.52,0.0,54.95
US-2017-109253,Avery Address/Shipping Labels for Typewriters, 4" x 2",51.75,0.0,24.84
CA-2016-145982,Xerox 1919,122.97,0.0,60.255
CA-2016-145982,SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black,244.615,0.3,20.967
CA-2016-145982,PureGear Roll-On Screen Protector,59.97,0.0,28.786
CA-2016-145982,Southworth 25% Cotton Linen-Finish Paper & Envelopes,81.54,0.0,36.693
CA-2016-145982,Staples,11.68,0.0,5.256
CA-2016-145982,Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear,29.0,0.0,13.92
CA-2015-112014,50 Colored Long Pencils,50.8,0.0,13.208
CA-2017-154732,Avery Recycled Flexi-View Covers for Binding Systems,16.03,0.8,-25.648
