16/04/15,21/04/15,Standard Class,55.47,-46.225
01/10/16,02/10/16,First Class,194.848,12.178
28/09/17,30/09/17,Second Class,1.744,-0.349
25/07/15,29/07/15,Standard Class,25.176,-18.462
20/11/15,26/11/15,Standard Class,19.46,5.06
28/04/16,02/05/16,Standard Class,29.472,9.947
14/11/17,19/11/17,Standard Class,8.64,3.024
12/11/16,19/11/16,Standard Class,6.27,-4.598
12/11/16,19/11/16,Standard Class,4.368,-3.349
12/11/16,19/11/16,Standard Class,31.984,1.999
29/09/16,30/09/16,First Class,40.88,10.629
23/09/17,25/09/17,Second Class,119.96,33.589
23/09/17,25/09/17,Second Class,31.44,8.489
23/09/17,25/09/17,Second Class,6.88,2.322
29/11/15,04/12/15,Standard Class,19.92,9.362
29/11/15,04/12/15,Standard Class,1106.91,121.76
01/03/16,05/03/16,Standard Class,836.592,-264.921
01/03/16,05/03/16,Standard Class,26.38,12.135
01/03/16,05/03/16,Standard Class,362.92,105.247
01/03/16,05/03/16,Standard Class,4899.93,2400.966
12/08/16,12/08/16,Same Day,6.48,3.11
15/08/16,20/08/16,Second Class,71.976,7.198
15/08/16,20/08/16,Second Class,3.15,1.512
04/06/17,10/06/17,Standard Class,31.984,1.999
04/06/17,10/06/17,Standard Class,71.984,25.194
06/12/15,13/12/15,Standard Class,120.15,33.642
06/12/15,13/12/15,Standard Class,219.184,19.179
27/12/15,31/12/15,Standard Class,28.9,14.161
27/12/15,31/12/15,Standard Class,355.96,103.228
21/01/17,26/01/17,Standard Class,348.208,30.468
21/01/17,26/01/17,Standard Class,35.784,-28.627
25/06/14,28/06/14,First Class,447.84,11.196
14/06/16,17/06/16,First Class,7.04,2.042
14/06/16,17/06/16,First Class,8.73,4.103
14/06/16,17/06/16,First Class,29.29,9.666
14/06/16,17/06/16,First Class,8.64,2.506
21/04/17,27/04/17,Standard Class,2.694,-4.715
21/04/17,27/04/17,Standard Class,2.934,-4.988
21/10/16,27/10/16,Standard Class,22.92,11.231
19/11/16,24/11/16,Standard Class,100.704,-16.364
19/11/16,24/11/16,Standard Class,2.328,-0.757
19/11/16,24/11/16,Standard Class,10.78,-17.248
19/11/16,24/11/16,Standard Class,58.368,21.888
19/11/16,24/11/16,Standard Class,40.968,13.827
19/11/16,24/11/16,Standard Class,71.96,25.186
19/11/16,24/11/16,Standard Class,10.368,3.629
19/11/16,24/11/16,Standard Class,1.192,-2.026
18/12/17,23/12/17,Second Class,46.672,16.335
18/12/17,23/12/17,Second Class,119.833,-12.688
18/12/17,23/12/17,Second Class,119.98,57.59
22/07/16,24/07/16,Second Class,6.3,3.024
04/09/15,08/09/15,Standard Class,279.9,137.151
04/09/15,08/09/15,Standard Class,619.95,111.591
04/09/15,08/09/15,Standard Class,4.36,2.049
04/09/15,08/09/15,Standard Class,15.28,7.487
20/01/14,26/01/14,Standard Class,699.93,181.982
20/01/14,26/01/14,Standard Class,22.96,6.658
20/01/14,26/01/14,Standard Class,38.6,11.58
20/01/14,26/01/14,Standard Class,6.63,1.79
20/01/14,26/01/14,Standard Class,23.34,10.97
20/01/14,26/01/14,Standard Class,1067.94,224.267
02/03/15,07/03/15,Standard Class,10.16,2.642
02/03/15,07/03/15,Standard Class,101.88,50.94
12/04/16,16/04/16,Standard Class,343.92,75.662
12/04/16,16/04/16,Standard Class,40.99,20.085
12/04/16,16/04/16,Standard Class,63.9,28.755
06/12/16,07/12/16,First Class,19.44,9.331
05/06/16,09/06/16,Standard Class,124.608,-23.364
05/06/16,09/06/16,Standard Class,7.56,2.646
11/12/16,11/12/16,Same Day,85.224,7.457
12/11/16,15/11/16,Second Class,287.52,129.384
12/11/16,15/11/16,Second Class,37.68,10.55
12/11/16,15/11/16,Second Class,19.98,8.991
12/11/16,15/11/16,Second Class,20.58,5.557
12/11/16,15/11/16,Second Class,17.38,8.69
29/09/14,03/10/14,Standard Class,204.6,53.196
29/09/14,03/10/14,Standard Class,8.72,2.878
29/09/14,03/10/14,Standard Class,6.48,3.11
29/09/14,03/10/14,Standard Class,686.32,223.054
29/09/14,03/10/14,Standard Class,62.18,16.789
04/04/15,04/04/15,Same Day,644.076,107.346
04/04/15,04/04/15,Same Day,5.84,2.628
04/04/15,04/04/15,Same Day,12.76,5.87
04/04/15,04/04/15,Same Day,10.95,0.438
04/04/15,04/04/15,Same Day,599.98,209.993
08/05/15,14/05/15,Standard Class,8.352,1.253
31/12/16,06/01/17,Standard Class,3.64,1.638
31/12/16,06/01/17,Standard Class,159.768,53.922
20/12/14,21/12/14,First Class,122.48,0.0
20/12/14,21/12/14,First Class,2244.48,493.786
20/12/14,21/12/14,First Class,62.31,29.286
20/12/14,21/12/14,First Class,455.1,100.122
02/07/16,07/07/16,Second Class,195.184,19.518
29/06/17,04/07/17,Standard Class,362.94,90.735
29/06/17,04/07/17,Standard Class,11.54,5.77
01/09/14,05/09/14,Second Class,53.94,15.643
03/03/14,08/03/14,Standard Class,9.99,4.595
03/03/14,08/03/14,Standard Class,125.76,40.872
03/03/14,08/03/14,Standard Class,25.32,9.179
04/05/14,08/05/14,Standard Class,46.8,21.06
02/11/15,02/11/15,Same Day,447.93,49.272
08/12/17,10/12/17,Second Class,109.48,33.939
08/12/17,10/12/17,Second Class,272.94,0.0
08/12/17,10/12/17,Second Class,19.44,9.331
08/12/17,10/12/17,Second Class,31.92,8.299
10/03/14,14/03/14,Standard Class,22.38,10.742
21/04/14,25/04/14,Standard Class,16.52,5.575
22/10/15,26/10/15,Standard Class,5.176,-7.764
22/08/15,25/08/15,First Class,50.112,16.286
29/08/16,03/09/16,Standard Class,27.93,8.1
27/12/14,30/12/14,Second Class,11.56,5.433
01/12/16,05/12/16,Standard Class,172.5,51.75
01/12/16,05/12/16,Standard Class,179.97,44.993
24/04/16,27/04/16,Second Class,258.696,64.674
21/06/14,25/06/14,Standard Class,1322.93,357.191
21/06/14,25/06/14,Standard Class,3.76,1.09
14/01/17,15/01/17,First Class,21.744,7.339
14/01/17,15/01/17,First Class,7.92,0.693
24/11/14,30/11/14,Standard Class,12.096,4.234
24/11/14,30/11/14,Standard Class,485.88,9.718
24/11/14,30/11/14,Standard Class,25.92,12.442
24/11/14,30/11/14,Standard Class,197.58,53.347
26/02/17,28/02/17,Second Class,81.92,22.118
26/02/17,28/02/17,Second Class,889.536,66.715
26/02/17,28/02/17,Second Class,892.224,89.222
26/02/17,28/02/17,Second Class,223.92,109.721
26/02/17,28/02/17,Second Class,23.12,11.329
15/09/15,15/09/15,Same Day,15.552,5.443
15/09/15,15/09/15,Same Day,15.712,2.553
15/09/15,15/09/15,Same Day,24.672,2.159
15/09/15,15/09/15,Same Day,55.968,-2.099
08/04/16,12/04/16,Standard Class,431.928,64.789
08/04/16,12/04/16,Standard Class,95.984,-4.114
08/04/16,12/04/16,Standard Class,1088.792,-1850.946
18/07/16,24/07/16,Standard Class,544.008,40.801
18/07/16,24/07/16,Standard Class,1.872,-1.435
18/07/16,24/07/16,Standard Class,854.352,10.679
18/07/16,24/07/16,Standard Class,593.568,0.0
18/07/16,24/07/16,Standard Class,338.04,-33.804
01/08/17,04/08/17,First Class,271.96,16.998
14/07/16,18/07/16,Second Class,11.21,3.363
14/07/16,18/07/16,Second Class,9.144,3.2
14/07/16,18/07/16,Second Class,14.07,6.894
14/07/16,18/07/16,Second Class,41.86,10.465
14/07/16,18/07/16,Second Class,8.544,2.884
14/07/16,18/07/16,Second Class,579.136,21.718
09/09/17,13/09/17,Standard Class,141.372,-48.47
09/09/17,13/09/17,Standard Class,3.036,-2.328
09/09/17,13/09/17,Standard Class,4.503,-3.602
09/09/17,13/09/17,Standard Class,4.672,1.577
09/09/17,13/09/17,Standard Class,95.88,28.764
09/09/17,13/09/17,Standard Class,17.024,1.702
09/09/17,13/09/17,Standard Class,258.696,64.674
09/09/17,13/09/17,Standard Class,1931.958,-386.392
12/07/14,16/07/14,Standard Class,249.75,44.955
12/07/14,16/07/14,Standard Class,255.936,28.793
04/12/16,05/12/16,First Class,113.79,20.482
04/12/16,05/12/16,First Class,78.15,34.386
04/12/16,05/12/16,First Class,1.728,0.605
04/12/16,05/12/16,First Class,40.56,19.874
04/12/16,05/12/16,First Class,182.94,3.659
04/12/16,05/12/16,First Class,193.86,11.632
06/11/17,11/11/17,Standard Class,15.28,7.487
06/11/17,11/11/17,Standard Class,8.73,2.968
06/11/17,11/11/17,Standard Class,5.68,1.761
31/10/15,02/11/15,Second Class,2.78,0.723
31/10/15,02/11/15,Second Class,79.96,35.982
30/05/16,01/06/16,First Class,839.988,69.999
28/10/16,28/10/16,Same Day,47.952,13.786
28/10/16,28/10/16,Same Day,37.425,-29.94
28/10/16,28/10/16,Same Day,63.968,0.0
28/10/16,28/10/16,Same Day,165.048,41.262
11/08/14,15/08/14,Standard Class,12.35,5.434
11/08/14,15/08/14,Standard Class,40.97,10.652
11/08/14,15/08/14,Standard Class,22.96,10.791
29/08/16,04/09/16,Standard Class,22.0,5.5
15/02/16,22/02/16,Standard Class,398.352,124.485
15/02/16,22/02/16,Standard Class,8.72,3.575
14/05/17,21/05/17,Standard Class,48.69,23.858
12/12/14,14/12/14,Second Class,764.688,95.586
12/12/14,14/12/14,Second Class,3610.848,135.407
12/12/14,14/12/14,Second Class,254.974,11.999
18/12/17,24/12/17,Standard Class,38.82,17.469
18/12/17,24/12/17,Standard Class,1141.938,139.57
18/12/17,24/12/17,Standard Class,1704.56,511.368
18/12/17,24/12/17,Standard Class,3.2,1.376
04/07/15,09/07/15,Standard Class,1099.96,285.99
10/03/17,14/03/17,Standard Class,5.248,0.59
10/03/17,14/03/17,Standard Class,35.91,-8.379
10/03/17,14/03/17,Standard Class,6.696,0.502
10/03/17,14/03/17,Standard Class,43.872,11.516
24/12/16,28/12/16,Second Class,27.882,-20.447
24/12/16,28/12/16,Second Class,540.048,-47.254
24/12/16,28/12/16,Second Class,255.68,76.704
23/10/17,27/10/17,Standard Class,863.88,107.985
28/10/16,04/11/16,Standard Class,17.616,-14.093
07/07/17,09/07/17,Second Class,17.472,6.334
01/10/16,02/10/16,First Class,69.9,18.873
01/10/16,02/10/16,First Class,41.85,10.881
02/09/17,07/09/17,Standard Class,6.57,1.774
24/12/14,29/12/14,Standard Class,142.86,41.429
24/12/14,29/12/14,Standard Class,292.272,18.267
23/09/17,27/09/17,Standard Class,29.328,3.666
04/06/17,08/06/17,Standard Class,12.48,5.616
21/04/16,26/04/16,Standard Class,102.336,-12.792
21/04/16,26/04/16,Standard Class,48.792,-126.859
21/04/16,26/04/16,Standard Class,44.848,-67.272
26/05/16,26/05/16,Same Day,10.368,3.629
26/05/16,26/05/16,Same Day,388.43,-88.784
26/05/16,26/05/16,Same Day,14.352,5.203
26/05/16,26/05/16,Same Day,63.992,-7.199
02/05/16,07/05/16,Standard Class,86.352,5.397
08/09/14,11/09/14,First Class,32.97,12.858
08/09/14,11/09/14,First Class,83.88,30.197
05/09/16,06/09/16,First Class,278.4,80.736
09/04/17,11/04/17,First Class,15.12,4.914
09/04/17,11/04/17,First Class,17.43,-13.363
09/04/17,11/04/17,First Class,251.64,88.074
06/12/15,12/12/15,Standard Class,2.772,-4.851
26/06/16,03/07/16,Standard Class,14.9,1.043
04/07/15,08/07/15,Standard Class,15.48,4.489
22/11/16,26/11/16,Standard Class,39.88,11.166
22/11/16,26/11/16,Standard Class,12.192,4.115
22/11/16,26/11/16,Standard Class,20.82,7.495
10/11/16,12/11/16,First Class,13.216,4.46
10/11/16,12/11/16,First Class,32.4,15.552
27/08/15,01/09/15,Standard Class,32.94,9.223
27/08/15,01/09/15,Standard Class,114.2,52.532
27/08/15,01/09/15,Standard Class,3.08,1.478
25/05/15,29/05/15,Standard Class,845.728,84.573
30/12/17,03/01/18,Standard Class,13.904,4.519
30/12/17,03/01/18,Standard Class,20.72,6.475
08/12/16,12/12/16,Second Class,114.95,2.299
04/10/15,07/10/15,First Class,26.96,7.01
23/12/16,25/12/16,Second Class,572.76,166.1
23/12/16,25/12/16,Second Class,286.38,83.05
19/09/15,24/09/15,Second Class,61.96,4.337
03/07/17,07/07/17,Standard Class,23.99,5.518
03/07/17,07/07/17,Standard Class,287.97,77.752
14/07/16,16/07/16,Second Class,419.944,52.493
20/06/16,21/06/16,First Class,46.76,22.445
20/06/16,21/06/16,First Class,17.712,6.421
20/06/16,21/06/16,First Class,21.78,5.663
20/06/16,21/06/16,First Class,161.94,9.716
20/06/16,21/06/16,First Class,161.568,-8.078
09/12/16,13/12/16,Standard Class,3.69,1.734
09/12/16,13/12/16,Standard Class,122.12,56.175
24/09/16,01/10/16,Standard Class,155.372,-13.318
18/12/16,23/12/16,Standard Class,38.88,18.662
18/12/16,23/12/16,Standard Class,183.84,62.506
18/12/16,23/12/16,Standard Class,579.3,28.965
10/12/17,14/12/17,Standard Class,14.2,3.372
01/07/14,05/07/14,Standard Class,575.92,71.99
01/07/14,05/07/14,Standard Class,5.184,-3.629
03/02/17,08/02/17,Standard Class,5.229,-4.183
03/02/17,08/02/17,Standard Class,285.552,35.694
03/03/17,08/03/17,Standard Class,72.8,19.656
09/10/17,10/10/17,First Class,10.816,3.515
28/09/14,03/10/14,Standard Class,46.26,12.49
27/05/14,30/05/14,First Class,17.46,-30.555
14/06/15,18/06/15,Standard Class,51.072,5.107
30/03/16,01/04/16,First Class,11.34,5.557
15/10/17,18/10/17,Second Class,87.92,26.376
23/05/16,27/05/16,Standard Class,37.05,16.302
02/06/17,06/06/17,Standard Class,2.97,-0.644
02/06/17,06/06/17,Standard Class,27.44,2.401
16/02/14,21/02/14,Standard Class,1.08,-1.728
16/02/14,21/02/14,Standard Class,7.96,-13.93
06/05/14,10/05/14,Standard Class,140.736,52.776
16/05/16,23/05/16,Standard Class,552.56,0.0
02/04/17,07/04/17,Standard Class,25.11,6.529
31/03/17,02/04/17,Second Class,29.78,8.041
31/03/17,02/04/17,Second Class,677.58,176.171
31/03/17,02/04/17,Second Class,75.04,36.019
02/01/17,04/01/17,First Class,695.7,-27.828
02/01/17,04/01/17,First Class,15.66,-12.528
02/01/17,04/01/17,First Class,28.854,-21.16
28/05/15,01/06/15,Standard Class,47.82,14.346
28/05/15,01/06/15,Standard Class,13.05,6.003
17/03/14,24/03/14,Standard Class,93.78,36.574
17/03/14,24/03/14,Standard Class,47.18,23.59
17/03/14,24/03/14,Standard Class,19.68,5.707
17/03/14,24/03/14,Standard Class,53.4,25.098
17/03/14,24/03/14,Standard Class,35.88,17.222
03/10/14,08/10/14,Second Class,258.279,-70.104
28/03/16,31/03/16,First Class,31.4,7.85
04/05/17,09/05/17,Standard Class,183.96,20.695
04/05/17,09/05/17,Standard Class,17.61,8.453
04/05/17,09/05/17,Standard Class,300.904,11.284
05/07/14,05/07/14,Same Day,220.776,-44.155
05/07/14,05/07/14,Same Day,281.424,-35.178
05/05/16,07/05/16,First Class,79.14,36.404
26/04/17,27/04/17,First Class,1.988,-1.441
26/09/14,01/10/14,Second Class,145.568,0.0
19/10/17,25/10/17,Standard Class,123.256,9.244
19/10/17,25/10/17,Standard Class,23.68,7.4
19/10/17,25/10/17,Standard Class,309.576,-56.756
10/11/17,11/11/17,First Class,38.388,-25.592
10/11/17,11/11/17,First Class,95.994,-63.996
10/11/17,11/11/17,First Class,239.952,-35.993
10/11/17,11/11/17,First Class,201.584,15.119
10/11/17,11/11/17,First Class,899.136,-146.11
08/07/17,11/07/17,First Class,145.9,62.737
24/12/15,28/12/15,Standard Class,590.058,-786.744
24/12/15,28/12/15,Standard Class,14.04,1.579
07/03/17,12/03/17,Standard Class,49.08,4.908
01/04/14,06/04/14,Second Class,29.6,14.8
01/04/14,06/04/14,Second Class,17.088,5.554
14/09/15,19/09/15,Standard Class,912.75,118.658
04/08/14,09/08/14,Second Class,1089.75,305.13
04/08/14,09/08/14,Second Class,447.84,219.442
04/08/14,09/08/14,Second Class,16.4,4.264
04/08/14,09/08/14,Second Class,399.96,34.996
04/08/14,09/08/14,Second Class,158.9,7.945
04/08/14,09/08/14,Second Class,13.184,4.779
03/09/16,09/09/16,Standard Class,83.952,-90.248
05/02/16,05/02/16,Same Day,80.98,1.62
05/02/16,05/02/16,Same Day,348.84,170.932
05/02/16,05/02/16,Same Day,9.45,0.189
05/02/16,05/02/16,Same Day,18.84,7.159
05/02/16,05/02/16,Same Day,239.98,52.796
05/02/16,05/02/16,Same Day,167.96,78.941
05/02/16,05/02/16,Same Day,104.85,28.31
05/02/16,05/02/16,Same Day,484.83,126.056
05/02/16,05/02/16,Same Day,122.97,60.255
05/02/16,05/02/16,Same Day,154.44,1.544
05/02/16,05/02/16,Same Day,342.37,160.914
03/07/17,04/07/17,First Class,9.552,1.552
09/10/17,14/10/17,Standard Class,652.45,-430.617
09/10/17,14/10/17,Standard Class,66.645,-42.653
24/11/16,26/11/16,First Class,17.216,6.026
24/11/16,26/11/16,First Class,11.56,5.664
24/11/16,26/11/16,First Class,88.4,11.492
24/11/16,26/11/16,First Class,6.48,3.11
01/11/16,05/11/16,Standard Class,21.8,6.104
01/11/16,05/11/16,Standard Class,251.79,118.341
19/04/16,25/04/16,Standard Class,205.176,-58.133
19/04/16,25/04/16,Standard Class,419.4,146.79
06/04/14,08/04/14,First Class,10.304,-2.19
06/04/14,08/04/14,First Class,154.764,-36.112
06/04/14,08/04/14,First Class,116.784,21.897
02/09/16,06/09/16,Standard Class,75.48,19.625
02/09/16,06/09/16,Standard Class,39.98,9.995
25/09/16,30/09/16,Standard Class,393.165,-204.446
04/11/17,11/11/17,Standard Class,23.68,8.88
09/07/16,13/07/16,Standard Class,408.006,72.534
09/07/16,13/07/16,Standard Class,165.28,14.875
30/06/14,05/07/14,Standard Class,334.768,108.8
28/01/17,31/01/17,Second Class,239.97,26.397
28/01/17,31/01/17,Second Class,37.74,12.832
21/09/15,24/09/15,First Class,946.344,118.293
21/09/15,24/09/15,First Class,151.2,32.13
21/09/15,24/09/15,First Class,4.928,-1.478
26/09/15,30/09/15,Standard Class,86.272,31.274
26/09/15,30/09/15,Standard Class,72.588,-48.392
26/09/15,30/09/15,Standard Class,60.672,14.41
26/09/15,30/09/15,Standard Class,77.031,-59.057
26/09/15,30/09/15,Standard Class,119.904,-1.499
26/09/15,30/09/15,Standard Class,263.96,23.097
26/09/15,30/09/15,Standard Class,363.648,-86.366
31/10/15,04/11/15,Second Class,9.728,3.283
31/10/15,04/11/15,Second Class,14.75,7.08
31/10/15,04/11/15,Second Class,29.8,9.312
31/10/15,04/11/15,Second Class,427.42,196.613
26/11/17,30/11/17,Standard Class,220.752,-40.471
19/12/14,21/12/14,Second Class,152.76,74.852
19/12/14,21/12/14,Second Class,7.27,1.963
19/12/14,21/12/14,Second Class,1819.86,163.787
26/12/16,30/12/16,Standard Class,33.9,15.594
20/06/17,27/06/17,Standard Class,31.104,10.886
20/06/17,27/06/17,Standard Class,5.248,0.59
15/10/15,15/10/15,Same Day,263.88,42.881
15/10/15,15/10/15,Same Day,2453.43,-350.49
12/04/17,15/04/17,Second Class,29.7,13.365
12/04/17,15/04/17,Second Class,39.96,17.982
19/12/17,24/12/17,Second Class,36.672,11.46
05/08/17,08/08/17,First Class,13.76,6.33
01/10/15,06/10/15,Standard Class,139.424,17.428
23/05/16,28/05/16,Standard Class,1979.928,148.495
13/06/17,16/06/17,First Class,164.736,-39.125
13/06/17,16/06/17,First Class,470.302,-87.342
13/06/17,16/06/17,First Class,47.984,5.998
23/04/14,24/04/14,First Class,2.502,-1.751
01/05/15,07/05/15,Standard Class,88.752,11.094
19/07/15,20/07/15,First Class,2.025,-1.35
26/11/16,29/11/16,First Class,70.98,34.78
26/11/16,29/11/16,First Class,91.68,45.84
26/11/16,29/11/16,First Class,33.75,16.875
26/11/16,29/11/16,First Class,3040.0,1459.2
12/06/17,19/06/17,Standard Class,91.2,41.952
12/06/17,19/06/17,Standard Class,452.94,67.941
17/08/15,21/08/15,Standard Class,52.2,23.49
25/09/16,01/10/16,Standard Class,15.936,5.179
04/05/14,04/05/14,Same Day,27.46,9.886
01/12/15,08/12/15,Standard Class,55.424,19.398
11/03/16,15/03/16,Standard Class,244.006,-31.372
26/08/16,28/08/16,First Class,159.984,43.996
26/08/16,28/08/16,First Class,1024.716,-29.278
16/12/16,19/12/16,First Class,3.68,1.803
08/08/14,14/08/14,Standard Class,121.376,-3.034
08/08/14,14/08/14,Standard Class,95.976,-10.797
16/05/15,16/05/15,Same Day,255.968,31.996
09/12/17,13/12/17,Standard Class,872.94,226.964
09/12/17,13/12/17,Standard Class,41.54,19.524
09/12/17,13/12/17,Standard Class,12.96,6.221
24/09/15,27/09/15,Second Class,6.848,0.599
11/07/17,15/07/17,Standard Class,8.67,4.075
01/12/15,02/12/15,Same Day,6.688,-4.013
19/11/16,25/11/16,Standard Class,17.28,5.011
19/11/16,25/11/16,Standard Class,17.712,6.421
19/03/17,24/03/17,Standard Class,28.91,13.299
13/11/16,17/11/16,Standard Class,52.136,5.865
19/11/17,20/11/17,First Class,31.968,2.398
02/12/16,08/12/16,Standard Class,25.92,12.442
02/12/16,08/12/16,Standard Class,40.46,19.825
02/12/16,08/12/16,Standard Class,33.87,8.806
25/08/17,28/08/17,Second Class,9.728,1.702
25/08/17,28/08/17,Second Class,3.424,1.07
14/10/16,18/10/16,Standard Class,177.0,30.09
27/11/14,03/12/14,Standard Class,3.76,1.316
03/11/15,07/11/15,Standard Class,1212.848,106.124
03/11/15,07/11/15,Standard Class,89.97,37.787
03/11/15,07/11/15,Standard Class,42.6,16.614
29/11/14,06/12/14,Standard Class,5.04,1.764
30/04/17,05/05/17,Second Class,62.96,28.332
24/11/17,28/11/17,Standard Class,5.88,2.881
24/11/17,28/11/17,Standard Class,977.292,173.741
30/10/17,03/11/17,Standard Class,9.64,3.663
17/12/14,19/12/14,Second Class,40.05,11.214
04/09/17,08/09/17,Standard Class,10.192,3.185
04/09/17,08/09/17,Standard Class,16.784,-0.21
04/09/17,08/09/17,Standard Class,13.12,3.772
17/10/16,20/10/16,First Class,18.16,6.583
12/11/17,18/11/17,Standard Class,16.056,5.82
12/11/17,18/11/17,Standard Class,223.056,69.705
12/11/17,18/11/17,Standard Class,540.048,-47.254
24/11/16,01/12/16,Standard Class,33.52,3.352
24/11/16,01/12/16,Standard Class,9.94,3.081
01/08/15,07/08/15,Standard Class,6.72,3.36
01/08/15,07/08/15,Standard Class,1004.976,-175.871
24/12/17,29/12/17,Standard Class,17.88,5.588
17/09/16,23/09/16,Standard Class,396.0,190.08
10/12/17,10/12/17,Same Day,34.5,15.525
12/09/17,15/09/17,First Class,8.36,3.01
24/06/17,01/07/17,Standard Class,385.6,111.824
24/06/17,01/07/17,Standard Class,35.82,11.821
18/08/17,22/08/17,Standard Class,200.064,12.504
18/08/17,22/08/17,Standard Class,21.38,-33.139
18/08/17,22/08/17,Standard Class,6.744,-11.465
11/12/17,17/12/17,Standard Class,63.686,-9.098
10/12/17,14/12/17,Second Class,1669.6,116.872
03/02/14,06/02/14,Second Class,83.84,27.248
03/02/14,06/02/14,Second Class,13.272,4.313
11/02/17,14/02/17,Second Class,21.336,7.734
16/04/17,21/04/17,Standard Class,16.52,2.065
06/12/15,11/12/15,Standard Class,206.112,48.952
06/12/15,11/12/15,Standard Class,19.92,6.723
06/12/15,11/12/15,Standard Class,198.272,61.96
06/12/15,11/12/15,Standard Class,247.104,-58.687
06/12/15,11/12/15,Standard Class,86.304,9.709
22/07/16,27/07/16,Standard Class,4.16,0.364
22/07/16,27/07/16,Standard Class,11.648,3.349
07/11/15,10/11/15,Second Class,26.18,0.524
07/11/15,10/11/15,Second Class,7.3,3.431
26/03/15,31/03/15,Standard Class,74.352,23.235
31/08/17,05/09/17,Standard Class,10.744,0.806
31/08/17,05/09/17,Standard Class,8.376,2.722
04/12/16,08/12/16,Standard Class,212.88,0.0
10/02/17,14/02/17,Standard Class,203.983,16.799
29/10/16,02/11/16,Standard Class,40.74,0.407
29/10/16,02/11/16,Standard Class,11.67,3.034
15/09/17,17/09/17,Second Class,39.99,11.597
15/09/17,17/09/17,Second Class,16.28,6.512
15/09/17,17/09/17,Second Class,782.94,203.564
15/09/17,17/09/17,Second Class,242.48,116.39
11/03/14,16/03/14,Second Class,8.32,2.288
11/03/14,16/03/14,Second Class,10.464,1.7
04/02/14,08/02/14,Standard Class,82.896,29.014
04/02/14,08/02/14,Standard Class,34.24,16.093
31/12/14,04/01/15,Second Class,1573.488,196.686
23/11/15,27/11/15,Standard Class,335.52,117.432
23/11/15,27/11/15,Standard Class,23.912,-40.65
23/11/15,27/11/15,Standard Class,27.056,2.367
06/07/14,08/07/14,First Class,559.992,174.997
13/11/17,18/11/17,Second Class,9.324,-24.709
17/06/16,22/06/16,Standard Class,111.96,54.86
03/05/14,05/05/14,First Class,21.56,10.349
16/10/17,21/10/17,Standard Class,124.75,57.385
06/02/15,13/02/15,Standard Class,5.28,1.531
04/09/17,08/09/17,Standard Class,91.96,39.543
09/05/16,15/05/16,Standard Class,9.344,3.504
09/05/16,15/05/16,Standard Class,79.36,9.92
16/03/15,18/03/15,Second Class,171.96,44.71
09/04/16,13/04/16,Standard Class,35.352,12.815
04/04/14,09/04/14,Standard Class,18.9,9.072
05/09/17,06/09/17,First Class,2.78,0.723
30/06/17,30/06/17,Same Day,1044.63,-295.978
09/11/15,09/11/15,Same Day,11.352,4.115
04/03/14,04/03/14,Same Day,354.9,17.745
19/03/15,25/03/15,Standard Class,453.576,39.688
29/11/15,30/11/15,First Class,21.48,-0.269
29/11/15,30/11/15,First Class,8.784,-13.615
11/06/17,11/06/17,Same Day,122.97,60.255
26/11/17,30/11/17,Standard Class,12.84,3.724
23/11/14,25/11/14,First Class,603.92,-67.941
23/11/14,25/11/14,First Class,21.84,10.483
23/11/14,25/11/14,First Class,29.99,6.298
23/11/14,25/11/14,First Class,381.44,23.84
15/12/14,18/12/14,First Class,40.68,-9.153
15/12/14,18/12/14,First Class,763.28,-21.808
22/04/16,27/04/16,Standard Class,23.952,2.395
23/05/16,27/05/16,Standard Class,4.98,2.44
27/02/16,01/03/16,First Class,170.88,49.555
09/08/15,12/08/15,First Class,307.98,89.314
09/08/15,12/08/15,First Class,382.806,-153.122
09/08/15,12/08/15,First Class,41.96,2.937
09/08/15,12/08/15,First Class,1217.568,456.588
09/08/15,12/08/15,First Class,47.04,18.346
09/08/15,12/08/15,First Class,6.16,2.957
09/08/15,12/08/15,First Class,979.95,274.386
09/08/15,12/08/15,First Class,143.7,68.976
09/08/15,12/08/15,First Class,10.65,5.005
09/08/15,12/08/15,First Class,247.8,34.692
12/05/16,16/05/16,Standard Class,10.96,2.959
15/04/16,19/04/16,Standard Class,33.488,5.86
15/04/16,19/04/16,Standard Class,8.04,2.914
23/06/15,25/06/15,Second Class,201.568,22.676
19/10/14,19/10/14,Same Day,13.44,6.586
24/03/15,27/03/15,First Class,359.058,-35.906
08/05/17,12/05/17,Standard Class,47.992,-2.057
16/10/17,18/10/17,First Class,547.3,175.136
19/11/17,21/11/17,Second Class,16.896,5.28
19/11/17,21/11/17,Second Class,6.672,0.5
19/11/17,21/11/17,Second Class,99.136,8.674
19/11/17,21/11/17,Second Class,15.992,-13.993
08/05/16,13/05/16,Second Class,211.96,42.392
11/12/16,17/12/16,Standard Class,6.672,1.668
30/11/17,04/12/17,Standard Class,155.94,45.223
19/04/16,24/04/16,Second Class,39.96,12.987
19/04/16,24/04/16,Second Class,5.46,1.529
19/04/16,24/04/16,Second Class,73.2,21.228
19/04/16,24/04/16,Second Class,5.84,1.971
19/04/16,24/04/16,Second Class,22.72,10.224
19/04/16,24/04/16,Second Class,9.336,3.268
26/05/14,30/05/14,Standard Class,290.666,27.357
26/05/14,30/05/14,Standard Class,201.584,20.158
26/05/14,30/05/14,Standard Class,83.984,31.494
