,,,,
CA-2017-157987,United States,New York City,New York,OFF-AR-10000658
CA-2017-157987,United States,New York City,New York,FUR-FU-10001196
CA-2017-157987,United States,New York City,New York,FUR-TA-10001889
CA-2017-157987,United States,New York City,New York,OFF-AP-10000358
CA-2017-157987,United States,New York City,New York,OFF-BI-10004970
CA-2017-157987,United States,New York City,New York,TEC-PH-10003885
CA-2017-157987,United States,New York City,New York,OFF-LA-10001641
CA-2017-157987,United States,New York City,New York,FUR-CH-10003379
CA-2017-157987,United States,New York City,New York,OFF-AR-10004582
CA-2017-157987,United States,New York City,New York,TEC-AC-10002842
CA-2017-157987,United States,New York City,New York,TEC-AC-10000109
CA-2017-157987,United States,New York City,New York,OFF-PA-10003893
CA-2017-110905,United States,Springfield,Missouri,OFF-BI-10003669
CA-2017-110905,United States,Springfield,Missouri,OFF-AP-10004785
CA-2017-110905,United States,Springfield,Missouri,TEC-AC-10003023
CA-2017-110905,United States,Springfield,Missouri,TEC-AC-10002217
CA-2017-110905,United States,Springfield,Missouri,OFF-BI-10002954
CA-2017-110905,United States,Springfield,Missouri,OFF-PA-10002586
CA-2017-110905,United States,Springfield,Missouri,OFF-ST-10000025
CA-2017-110905,United States,Springfield,Missouri,OFF-AP-10003281
CA-2017-165841,United States,Paterson,New Jersey,TEC-PH-10002103
CA-2017-165841,United States,Paterson,New Jersey,OFF-SU-10000898
CA-2017-165841,United States,Paterson,New Jersey,OFF-PA-10001144
CA-2017-117485,United States,Tulsa,Oklahoma,TEC-AC-10004659
CA-2017-140242,United States,Chicago,Illinois,OFF-AR-10004752
CA-2017-140242,United States,Chicago,Illinois,TEC-AC-10004659
CA-2014-148950,United States,Chicago,Illinois,OFF-BI-10001249
CA-2014-148950,United States,Chicago,Illinois,OFF-FA-10003059
CA-2014-148950,United States,Chicago,Illinois,TEC-AC-10002718
CA-2014-110408,United States,Montgomery,Alabama,OFF-ST-10001522
CA-2014-110408,United States,Montgomery,Alabama,TEC-PH-10002352
CA-2014-110408,United States,Montgomery,Alabama,FUR-CH-10003774
CA-2015-109939,United States,Salem,Oregon,OFF-AR-10000127
CA-2016-112669,United States,Glendale,Arizona,FUR-CH-10004086
CA-2016-112669,United States,Glendale,Arizona,OFF-ST-10001228
CA-2015-119592,United States,Columbus,Georgia,OFF-BI-10004187
CA-2014-122749,United States,Oklahoma City,Oklahoma,TEC-PH-10003811
CA-2014-164721,United States,Brentwood,California,OFF-AP-10000240
CA-2014-164721,United States,Brentwood,California,FUR-FU-10001940
CA-2014-164721,United States,Brentwood,California,OFF-PA-10000575
CA-2016-147417,United States,Columbus,Ohio,TEC-CO-10001449
CA-2015-127509,United States,Springfield,Missouri,OFF-BI-10002393
CA-2015-127509,United States,Springfield,Missouri,FUR-TA-10002855
CA-2015-127509,United States,Springfield,Missouri,OFF-EN-10000781
CA-2015-127509,United States,Springfield,Missouri,OFF-PA-10002160
CA-2017-111374,United States,Philadelphia,Pennsylvania,OFF-BI-10004970
CA-2017-133648,United States,Springfield,Oregon,OFF-LA-10003923
CA-2017-133648,United States,Springfield,Oregon,OFF-AR-10002257
CA-2017-133648,United States,Springfield,Oregon,OFF-FA-10004395
US-2017-147221,United States,Houston,Texas,OFF-AP-10002534
US-2017-147221,United States,Houston,Texas,FUR-FU-10004020
CA-2014-131905,United States,Chesapeake,Virginia,OFF-LA-10002787
CA-2014-131905,United States,Chesapeake,Virginia,TEC-PH-10003645
CA-2014-131905,United States,Chesapeake,Virginia,TEC-PH-10001615
CA-2017-166128,United States,Pasadena,California,TEC-AC-10001767
CA-2017-166128,United States,Pasadena,California,OFF-AR-10001221
CA-2017-163510,United States,Louisville,Kentucky,OFF-ST-10000563
CA-2017-163510,United States,Louisville,Kentucky,FUR-CH-10001146
US-2017-143028,United States,Lubbock,Texas,OFF-BI-10004738
CA-2014-111150,United States,Columbia,Missouri,OFF-AR-10000034
CA-2014-111150,United States,Columbia,Missouri,TEC-AC-10000290
CA-2017-165386,United States,Chicago,Illinois,FUR-BO-10003034
CA-2014-116407,United States,Johnson City,Tennessee,OFF-AR-10001315
CA-2014-116407,United States,Johnson City,Tennessee,OFF-AP-10002118
CA-2014-116407,United States,Johnson City,Tennessee,OFF-PA-10002137
CA-2015-155761,United States,Houston,Texas,TEC-AC-10001606
CA-2015-155761,United States,Houston,Texas,OFF-ST-10000943
CA-2016-145905,United States,Auburn,Alabama,FUR-CH-10001854
CA-2016-145905,United States,Auburn,Alabama,OFF-PA-10000533
CA-2016-145905,United States,Auburn,Alabama,OFF-ST-10003716
CA-2015-113110,United States,San Bernardino,California,OFF-BI-10000088
CA-2015-113110,United States,San Bernardino,California,OFF-LA-10000240
CA-2015-113110,United States,San Bernardino,California,OFF-SU-10001165
CA-2015-113110,United States,San Bernardino,California,OFF-PA-10002749
CA-2016-168354,United States,Providence,Rhode Island,OFF-ST-10001490
CA-2016-168354,United States,Providence,Rhode Island,OFF-PA-10002377
CA-2016-168354,United States,Providence,Rhode Island,OFF-BI-10004826
CA-2016-168354,United States,Providence,Rhode Island,FUR-CH-10004675
US-2017-111241,United States,Fresno,California,OFF-BI-10002867
CA-2015-114237,United States,Seattle,Washington,FUR-BO-10004409
CA-2016-113516,United States,Lancaster,California,OFF-BI-10002225
CA-2016-113516,United States,Lancaster,California,OFF-BI-10001989
CA-2015-117961,United States,Leominster,Massachusetts,OFF-BI-10000343
CA-2015-117961,United States,Leominster,Massachusetts,OFF-ST-10001172
CA-2015-117961,United States,Leominster,Massachusetts,OFF-BI-10003707
CA-2015-117961,United States,Leominster,Massachusetts,OFF-PA-10001274
CA-2016-128923,United States,Fort Worth,Texas,OFF-PA-10002250
CA-2016-128923,United States,Fort Worth,Texas,OFF-AR-10000475
CA-2017-162481,United States,Rochester,Minnesota,OFF-BI-10002976
CA-2017-162481,United States,Rochester,Minnesota,FUR-CH-10003061
CA-2015-119214,United States,Bozeman,Montana,OFF-PA-10002893
CA-2015-119214,United States,Bozeman,Montana,OFF-LA-10003077
CA-2015-122287,United States,Peoria,Arizona,OFF-PA-10001661
CA-2015-122287,United States,Peoria,Arizona,OFF-BI-10004656
CA-2015-122287,United States,Peoria,Arizona,OFF-BI-10003707
CA-2015-122287,United States,Peoria,Arizona,FUR-FU-10004973
CA-2015-104493,United States,San Diego,California,OFF-BI-10004817
US-2017-158946,United States,Lakewood,Ohio,OFF-AR-10001860
CA-2014-129168,United States,Houston,Texas,OFF-PA-10001639
CA-2016-131835,United States,Perth Amboy,New Jersey,OFF-AP-10004487
CA-2016-131835,United States,Perth Amboy,New Jersey,TEC-PH-10001760
CA-2016-131835,United States,Perth Amboy,New Jersey,OFF-PA-10004071
CA-2015-142237,United States,Philadelphia,Pennsylvania,FUR-FU-10004848
CA-2015-142237,United States,Philadelphia,Pennsylvania,OFF-BI-10004022
CA-2015-142237,United States,Philadelphia,Pennsylvania,OFF-BI-10003669
CA-2015-142237,United States,Philadelphia,Pennsylvania,FUR-CH-10003833
CA-2015-142237,United States,Philadelphia,Pennsylvania,OFF-AR-10003732
CA-2015-142237,United States,Philadelphia,Pennsylvania,FUR-FU-10003142
CA-2016-136434,United States,Richmond,Indiana,FUR-FU-10001196
CA-2017-120376,United States,Detroit,Michigan,TEC-AC-10001114
CA-2017-120376,United States,Detroit,Michigan,FUR-CH-10002335
CA-2017-120376,United States,Detroit,Michigan,TEC-AC-10000844
CA-2017-120376,United States,Detroit,Michigan,FUR-TA-10004534
CA-2014-106439,United States,Los Angeles,California,OFF-FA-10002975
CA-2014-106439,United States,Los Angeles,California,OFF-ST-10003996
CA-2014-106439,United States,Los Angeles,California,OFF-BI-10002571
CA-2014-106439,United States,Los Angeles,California,OFF-PA-10000477
CA-2014-106439,United States,Los Angeles,California,OFF-BI-10004209
CA-2014-106439,United States,Los Angeles,California,OFF-ST-10001963
CA-2014-106439,United States,Los Angeles,California,FUR-CH-10003833
CA-2014-106439,United States,Los Angeles,California,TEC-AC-10004568
CA-2014-106439,United States,Los Angeles,California,OFF-AR-10001419
CA-2015-133452,United States,Pomona,California,TEC-AC-10002800
CA-2015-133452,United States,Pomona,California,FUR-TA-10003954
CA-2016-146521,United States,Philadelphia,Pennsylvania,OFF-BI-10000301
US-2017-110996,United States,Ontario,California,FUR-CH-10003956
CA-2016-129693,United States,Seattle,Washington,OFF-BI-10002954
CA-2017-122504,United States,Brentwood,California,TEC-AC-10003289
CA-2017-122504,United States,Brentwood,California,TEC-PH-10002468
CA-2014-131051,United States,San Francisco,California,FUR-FU-10001861
CA-2017-140676,United States,Baltimore,Maryland,OFF-PA-10004082
CA-2017-140676,United States,Baltimore,Maryland,OFF-AP-10000358
CA-2017-140676,United States,Baltimore,Maryland,OFF-PA-10004243
CA-2015-120103,United States,Phoenix,Arizona,OFF-PA-10001295
CA-2015-120103,United States,Phoenix,Arizona,TEC-PH-10002170
CA-2015-120103,United States,Phoenix,Arizona,FUR-FU-10002885
CA-2017-104647,United States,Los Angeles,California,OFF-PA-10002870
CA-2014-110352,United States,Houston,Texas,OFF-LA-10003923
CA-2016-140501,United States,New York City,New York,OFF-LA-10003510
CA-2016-140501,United States,New York City,New York,OFF-LA-10000248
CA-2016-140501,United States,New York City,New York,OFF-ST-10000060
CA-2016-140501,United States,New York City,New York,OFF-PA-10003129
CA-2016-140501,United States,New York City,New York,OFF-FA-10004076
CA-2015-139290,United States,Rancho Cucamonga,California,OFF-LA-10004008
CA-2017-166142,United States,Wilmington,Delaware,OFF-BI-10004094
CA-2017-166142,United States,Wilmington,Delaware,FUR-TA-10004607
CA-2014-145926,United States,Moorhead,Minnesota,FUR-CH-10004289
CA-2015-149678,United States,Farmington,New Mexico,OFF-SU-10004498
US-2015-164357,United States,Wilmington,North Carolina,OFF-AR-10001177
US-2016-146570,United States,Jackson,Mississippi,OFF-BI-10001718
US-2016-146570,United States,Jackson,Mississippi,OFF-AR-10004602
US-2016-146570,United States,Jackson,Mississippi,OFF-AR-10003856
CA-2017-124401,United States,Portland,Oregon,OFF-ST-10000649
CA-2017-124401,United States,Portland,Oregon,TEC-AC-10002926
US-2014-140116,United States,Denver,Colorado,OFF-ST-10000078
US-2014-140116,United States,Denver,Colorado,OFF-AR-10001044
CA-2014-123295,United States,Tucson,Arizona,FUR-CH-10002372
CA-2017-167101,United States,New York City,New York,OFF-PA-10000357
CA-2017-167101,United States,New York City,New York,TEC-AC-10001266
US-2014-167633,United States,Boynton Beach,Florida,OFF-PA-10004888
US-2014-152723,United States,Mesquite,Texas,OFF-BI-10003460
CA-2015-164882,United States,Redlands,California,OFF-PA-10000157
CA-2015-164882,United States,Redlands,California,OFF-BI-10004519
CA-2015-164882,United States,Redlands,California,OFF-AR-10004272
CA-2015-164882,United States,Redlands,California,OFF-FA-10000585
CA-2015-164882,United States,Redlands,California,FUR-CH-10004218
CA-2015-164882,United States,Redlands,California,OFF-SU-10004231
CA-2015-164882,United States,Redlands,California,TEC-PH-10001578
CA-2015-164882,United States,Redlands,California,OFF-ST-10003638
CA-2015-164882,United States,Redlands,California,FUR-BO-10002213
CA-2015-159786,United States,Rochester,New York,FUR-TA-10001307
CA-2016-130267,United States,Stockton,California,OFF-PA-10002222
CA-2017-155460,United States,Seattle,Washington,OFF-PA-10002479
CA-2017-155460,United States,Seattle,Washington,OFF-BI-10003091
US-2017-168690,United States,Ormond Beach,Florida,OFF-BI-10000145
CA-2017-158246,United States,Sunnyvale,California,FUR-CH-10003061
CA-2017-167381,United States,Lansing,Michigan,FUR-BO-10001972
CA-2017-167381,United States,Lansing,Michigan,OFF-LA-10000134
CA-2017-144862,United States,Philadelphia,Pennsylvania,OFF-EN-10003040
CA-2017-144862,United States,Philadelphia,Pennsylvania,TEC-PH-10000923
CA-2014-126032,United States,Philadelphia,Pennsylvania,TEC-AC-10000158
CA-2015-134859,United States,Philadelphia,Pennsylvania,FUR-FU-10003623
CA-2015-134859,United States,Philadelphia,Pennsylvania,OFF-PA-10001293
US-2014-114188,United States,Dover,New Hampshire,OFF-AP-10000124
US-2014-114188,United States,Dover,New Hampshire,OFF-AR-10004511
US-2014-114188,United States,Dover,New Hampshire,FUR-FU-10000076
CA-2015-156524,United States,New York City,New York,OFF-PA-10003883
CA-2015-122210,United States,Philadelphia,Pennsylvania,OFF-BI-10003656
CA-2015-122210,United States,Philadelphia,Pennsylvania,OFF-FA-10000053
CA-2015-122210,United States,Philadelphia,Pennsylvania,TEC-PH-10002807
CA-2015-156377,United States,Grand Prairie,Texas,FUR-FU-10002364
CA-2015-156377,United States,Grand Prairie,Texas,OFF-BI-10002954
US-2017-157896,United States,New York City,New York,OFF-PA-10004092
CA-2014-159520,United States,Long Beach,New York,OFF-BI-10003982
CA-2014-159520,United States,Long Beach,New York,OFF-SU-10001664
CA-2014-159520,United States,Long Beach,New York,FUR-TA-10003238
CA-2016-155481,United States,Philadelphia,Pennsylvania,OFF-PA-10004675
CA-2016-155481,United States,Philadelphia,Pennsylvania,TEC-PH-10002293
CA-2016-155481,United States,Philadelphia,Pennsylvania,OFF-FA-10002780
US-2016-152051,United States,York,Pennsylvania,FUR-CH-10002965
US-2016-152051,United States,York,Pennsylvania,OFF-BI-10004781
US-2016-152051,United States,York,Pennsylvania,OFF-ST-10001713
CA-2014-141607,United States,Concord,California,FUR-FU-10003975
CA-2017-102771,United States,New York City,New York,TEC-PH-10001536
US-2017-139969,United States,College Station,Texas,FUR-CH-10001973
CA-2014-167360,United States,Saint Louis,Missouri,TEC-AC-10001772
CA-2015-123505,United States,Quincy,Massachusetts,OFF-PA-10002586
CA-2016-117282,United States,New York City,New York,OFF-BI-10004094
US-2016-120460,United States,Dallas,Texas,FUR-FU-10004973
CA-2016-111115,United States,Los Angeles,California,OFF-FA-10000624
CA-2014-124646,United States,Minneapolis,Minnesota,OFF-ST-10001097
CA-2014-124646,United States,Minneapolis,Minnesota,OFF-ST-10001469
CA-2017-148166,United States,Deltona,Florida,OFF-AR-10004956
CA-2016-159737,United States,Chicago,Illinois,OFF-BI-10004236
CA-2016-141019,United States,Cincinnati,Ohio,FUR-FU-10002937
CA-2016-101938,United States,Oakland,California,OFF-AR-10003696
CA-2017-166296,United States,Manteca,California,OFF-PA-10004359
CA-2016-154018,United States,Laredo,Texas,TEC-AC-10002402
CA-2016-154018,United States,Laredo,Texas,OFF-PA-10000551
CA-2016-154018,United States,Laredo,Texas,FUR-FU-10003394
CA-2016-154018,United States,Laredo,Texas,OFF-AR-10002067
CA-2016-154018,United States,Laredo,Texas,OFF-BI-10004140
CA-2017-117870,United States,Kent,Ohio,OFF-AR-10004078
CA-2017-117870,United States,Kent,Ohio,TEC-AC-10000927
CA-2017-117870,United States,Kent,Ohio,TEC-PH-10003931
US-2017-137491,United States,San Angelo,Texas,FUR-CH-10004675
CA-2014-152296,United States,San Francisco,California,OFF-BI-10004506
CA-2016-112025,United States,Houston,Texas,OFF-BI-10002353
CA-2015-132507,United States,Houston,Texas,OFF-ST-10000943
CA-2016-125738,United States,Salt Lake City,Utah,OFF-PA-10000740
CA-2016-125738,United States,Salt Lake City,Utah,OFF-PA-10003001
CA-2016-125738,United States,Salt Lake City,Utah,OFF-BI-10001628
CA-2016-125738,United States,Salt Lake City,Utah,OFF-PA-10001509
CA-2016-128818,United States,New York City,New York,OFF-BI-10000309
CA-2016-128818,United States,New York City,New York,OFF-LA-10003923
CA-2016-128818,United States,New York City,New York,FUR-CH-10002084
CA-2016-128818,United States,New York City,New York,TEC-MA-10000488
CA-2016-128818,United States,New York City,New York,TEC-AC-10001767
CA-2016-128818,United States,New York City,New York,FUR-FU-10001940
CA-2017-124576,United States,Salinas,California,OFF-BI-10002735
CA-2016-101378,United States,Huntsville,Alabama,TEC-AC-10002345
CA-2017-143063,United States,Columbus,Indiana,OFF-EN-10003134
CA-2017-143063,United States,Columbus,Indiana,FUR-FU-10003708
CA-2017-143063,United States,Columbus,Indiana,TEC-PH-10003645
CA-2016-118913,United States,Los Angeles,California,OFF-AP-10000692
CA-2016-128412,United States,Seattle,Washington,OFF-BI-10001718
CA-2016-128412,United States,Seattle,Washington,OFF-AP-10002082
CA-2016-128412,United States,Seattle,Washington,OFF-PA-10001125
CA-2016-128412,United States,Seattle,Washington,OFF-AP-10000252
CA-2016-128412,United States,Seattle,Washington,TEC-AC-10003038
CA-2016-136483,United States,Knoxville,Tennessee,OFF-AR-10000940
CA-2014-163013,United States,Montgomery,Alabama,OFF-AR-10001954
CA-2015-135363,United States,Philadelphia,Pennsylvania,OFF-PA-10003177
CA-2015-135363,United States,Philadelphia,Pennsylvania,OFF-PA-10000533
US-2014-165659,United States,Little Rock,Arkansas,FUR-FU-10001935
US-2014-165659,United States,Little Rock,Arkansas,TEC-PH-10002563
CA-2015-138002,United States,Seattle,Washington,OFF-BI-10002160
CA-2015-138002,United States,Seattle,Washington,FUR-FU-10004748
CA-2015-128860,United States,Lancaster,Pennsylvania,FUR-FU-10001473
CA-2016-164350,United States,Bristol,Tennessee,OFF-AR-10000538
US-2014-103905,United States,Aurora,Illinois,OFF-BI-10001098
US-2014-103905,United States,Aurora,Illinois,TEC-PH-10001552
CA-2015-129854,United States,New York City,New York,OFF-AR-10000390
CA-2014-125556,United States,Fairfield,Connecticut,TEC-PH-10001079
CA-2014-125556,United States,Fairfield,Connecticut,OFF-BI-10003460
CA-2016-162313,United States,Lincoln Park,Michigan,OFF-AP-10003842
CA-2017-107874,United States,New York City,New York,FUR-FU-10003535
CA-2017-129378,United States,San Jose,California,OFF-BI-10002012
CA-2017-129378,United States,San Jose,California,OFF-BI-10001922
CA-2017-129378,United States,San Jose,California,OFF-AP-10000576
CA-2017-129378,United States,San Jose,California,FUR-CH-10000553
CA-2014-151953,United States,Jacksonville,Florida,OFF-AR-10003469
CA-2017-130841,United States,San Francisco,California,OFF-BI-10000145
CA-2017-130841,United States,San Francisco,California,OFF-ST-10001580
CA-2017-130841,United States,San Francisco,California,TEC-PH-10001817
CA-2015-131884,United States,Marion,Ohio,TEC-PH-10001578
CA-2015-131884,United States,Marion,Ohio,OFF-AR-10004078
CA-2015-131884,United States,Marion,Ohio,FUR-CH-10004860
CA-2017-121909,United States,Philadelphia,Pennsylvania,OFF-PA-10003790
CA-2016-106383,United States,Littleton,Colorado,FUR-BO-10002202
CA-2017-130771,United States,Austin,Texas,OFF-FA-10003059
CA-2017-130771,United States,Austin,Texas,TEC-PH-10002496
CA-2016-139157,United States,New York City,New York,FUR-TA-10003238
CA-2014-128055,United States,San Francisco,California,OFF-BI-10004390
CA-2014-128055,United States,San Francisco,California,OFF-AP-10002765
CA-2017-157091,United States,La Porte,Indiana,FUR-FU-10000293
CA-2017-132122,United States,Chicago,Illinois,OFF-ST-10003692
CA-2015-123232,United States,Portland,Oregon,TEC-PH-10001051
CA-2017-104066,United States,Burlington,Vermont,TEC-AC-10001013
CA-2015-145849,United States,Indianapolis,Indiana,OFF-ST-10000025
CA-2015-145849,United States,Indianapolis,Indiana,OFF-AR-10000817
CA-2016-122322,United States,Provo,Utah,OFF-SU-10000952
CA-2017-166849,United States,Chicago,Illinois,FUR-FU-10004597
CA-2016-146633,United States,Los Angeles,California,OFF-BI-10003527
CA-2016-146633,United States,Los Angeles,California,OFF-BI-10002982
US-2016-126893,United States,Philadelphia,Pennsylvania,TEC-PH-10004165
CA-2017-103380,United States,Pasadena,California,OFF-ST-10003442
CA-2017-103380,United States,Pasadena,California,OFF-AR-10003856
CA-2017-103380,United States,Pasadena,California,OFF-FA-10004248
CA-2017-103380,United States,Pasadena,California,OFF-AP-10001492
CA-2017-103380,United States,Pasadena,California,TEC-PH-10004165
CA-2015-116092,United States,Los Angeles,California,OFF-PA-10004285
CA-2015-116092,United States,Los Angeles,California,OFF-BI-10001628
CA-2015-116092,United States,Los Angeles,California,OFF-BI-10000546
CA-2015-116092,United States,Los Angeles,California,OFF-AP-10001391
CA-2015-116092,United States,Los Angeles,California,OFF-PA-10000477
CA-2016-117849,United States,San Diego,California,OFF-PA-10004327
CA-2015-169201,United States,San Francisco,California,OFF-AP-10000696
CA-2015-169201,United States,San Francisco,California,OFF-AP-10002082
CA-2016-164091,United States,Bangor,Maine,TEC-PH-10001944
CA-2016-164091,United States,Bangor,Maine,FUR-FU-10004952
CA-2017-105214,United States,San Francisco,California,FUR-CH-10000015
CA-2017-105214,United States,San Francisco,California,OFF-PA-10001776
CA-2015-117611,United States,San Diego,California,OFF-FA-10002280
CA-2015-117611,United States,San Diego,California,TEC-AC-10002049
US-2015-137960,United States,New York City,New York,TEC-AC-10002253
CA-2017-122994,United States,Arlington,Virginia,FUR-BO-10004015
CA-2016-131065,United States,Atlanta,Georgia,TEC-AC-10004145
CA-2016-131065,United States,Atlanta,Georgia,OFF-PA-10002479
CA-2016-131065,United States,Atlanta,Georgia,OFF-BI-10004970
CA-2017-149146,United States,Monroe,North Carolina,OFF-PA-10003919
CA-2017-137470,United States,Seattle,Washington,OFF-PA-10002001
CA-2017-105480,United States,Rochester,New York,OFF-PA-10002787
CA-2017-105480,United States,Rochester,New York,OFF-BI-10003291
CA-2017-164917,United States,Miami,Florida,OFF-AR-10004344
CA-2015-102036,United States,Seattle,Washington,OFF-ST-10003123
CA-2015-142944,United States,San Francisco,California,FUR-FU-10000308
CA-2015-142944,United States,San Francisco,California,TEC-CO-10003763
CA-2014-157882,United States,Los Angeles,California,FUR-TA-10001866
CA-2014-157882,United States,Los Angeles,California,FUR-CH-10002774
CA-2014-104283,United States,Southaven,Mississippi,OFF-ST-10004337
CA-2014-104283,United States,Southaven,Mississippi,FUR-TA-10001039
CA-2014-104283,United States,Southaven,Mississippi,TEC-AC-10000109
CA-2017-142622,United States,Seattle,Washington,FUR-CH-10003833
CA-2017-142622,United States,Seattle,Washington,FUR-CH-10004289
CA-2017-142622,United States,Seattle,Washington,FUR-BO-10004467
CA-2016-132143,United States,Middletown,Connecticut,OFF-PA-10002713
CA-2015-153108,United States,New Castle,Indiana,TEC-PH-10001552
CA-2015-153108,United States,New Castle,Indiana,OFF-AP-10002222
CA-2016-112676,United States,Murfreesboro,Tennessee,OFF-PA-10003971
CA-2017-165687,United States,Salem,Virginia,OFF-AP-10004036
US-2017-112928,United States,Toledo,Ohio,OFF-AP-10002287
CA-2017-143343,United States,Los Angeles,California,OFF-AR-10002375
CA-2017-115154,United States,Seattle,Washington,FUR-TA-10001950
CA-2015-149342,United States,Columbus,Georgia,TEC-PH-10001557
CA-2015-149342,United States,Columbus,Georgia,FUR-FU-10002937
CA-2015-149342,United States,Columbus,Georgia,OFF-PA-10001166
CA-2015-130995,United States,New York City,New York,TEC-PH-10000347
CA-2017-127929,United States,Middletown,Connecticut,FUR-FU-10003708
CA-2015-113145,United States,New York City,New York,OFF-PA-10002659
CA-2015-113145,United States,New York City,New York,FUR-FU-10000965
CA-2015-113145,United States,New York City,New York,TEC-PH-10001527
CA-2015-113145,United States,New York City,New York,TEC-AC-10001838
CA-2015-113145,United States,New York City,New York,TEC-PH-10002597
CA-2014-162362,United States,Midland,Michigan,OFF-BI-10000756
CA-2014-162362,United States,Midland,Michigan,OFF-BI-10000546
CA-2016-106558,United States,Columbus,Georgia,TEC-AC-10001142
CA-2017-157931,United States,Roswell,Georgia,FUR-CH-10000785
CA-2017-157931,United States,Roswell,Georgia,OFF-PA-10000474
CA-2016-115574,United States,Chicago,Illinois,FUR-BO-10003441
CA-2015-160794,United States,Houston,Texas,OFF-PA-10004156
CA-2017-116225,United States,New York City,New York,TEC-AC-10001432
US-2017-120418,United States,Peoria,Arizona,FUR-CH-10001394
US-2017-120418,United States,Peoria,Arizona,OFF-ST-10002370
US-2017-120418,United States,Peoria,Arizona,OFF-AR-10002956
US-2017-120418,United States,Peoria,Arizona,OFF-AR-10001955
US-2017-120418,United States,Peoria,Arizona,OFF-ST-10001809
CA-2017-122035,United States,Sioux Falls,South Dakota,OFF-LA-10004093
CA-2017-122035,United States,Sioux Falls,South Dakota,OFF-AP-10002118
CA-2017-122035,United States,Sioux Falls,South Dakota,OFF-BI-10000404
CA-2017-122035,United States,Sioux Falls,South Dakota,FUR-CH-10003833
CA-2017-122035,United States,Sioux Falls,South Dakota,OFF-BI-10002072
CA-2017-122035,United States,Sioux Falls,South Dakota,TEC-AC-10003095
CA-2015-117828,United States,Richmond,Virginia,OFF-AP-10001563
CA-2017-165491,United States,Seattle,Washington,TEC-AC-10000358
CA-2015-109470,United States,Henderson,Kentucky,OFF-BI-10004492
CA-2015-109470,United States,Henderson,Kentucky,OFF-BI-10001072
CA-2015-109470,United States,Henderson,Kentucky,OFF-BI-10003707
CA-2015-109470,United States,Henderson,Kentucky,OFF-BI-10000977
CA-2015-105102,United States,New York City,New York,OFF-BI-10002082
CA-2015-105102,United States,New York City,New York,FUR-BO-10004709
CA-2015-105102,United States,New York City,New York,OFF-PA-10002365
CA-2017-138422,United States,Fort Collins,Colorado,OFF-EN-10004147
US-2015-147739,United States,Philadelphia,Pennsylvania,FUR-FU-10001468
CA-2016-155187,United States,Los Angeles,California,OFF-ST-10000642
CA-2016-155187,United States,Los Angeles,California,OFF-PA-10000380
CA-2017-169285,United States,Lafayette,Indiana,OFF-PA-10004071
CA-2017-169285,United States,Lafayette,Indiana,OFF-PA-10004971
CA-2014-140886,United States,Clarksville,Tennessee,OFF-AP-10000696
CA-2017-152695,United States,Fairfield,Connecticut,OFF-EN-10004030
CA-2017-152695,United States,Fairfield,Connecticut,OFF-AP-10000026
CA-2014-110639,United States,New York City,New York,OFF-PA-10003936
CA-2014-110639,United States,New York City,New York,OFF-PA-10004530
CA-2014-121727,United States,Columbus,Ohio,OFF-AR-10004930
CA-2016-137736,United States,Warner Robins,Georgia,OFF-AR-10004999
US-2014-143231,United States,Franklin,Massachusetts,FUR-FU-10002501
US-2014-143231,United States,Franklin,Massachusetts,TEC-AC-10000358
US-2014-155894,United States,Chicago,Illinois,OFF-ST-10004804
CA-2016-119025,United States,Milwaukee,Wisconsin,OFF-AP-10001205
CA-2016-159373,United States,San Antonio,Texas,OFF-PA-10000659
CA-2016-159373,United States,San Antonio,Texas,OFF-BI-10004141
CA-2016-159373,United States,San Antonio,Texas,FUR-TA-10004619
CA-2017-109701,United States,Los Angeles,California,OFF-BI-10004187
CA-2017-109701,United States,Los Angeles,California,OFF-BI-10000632
CA-2017-109701,United States,Los Angeles,California,OFF-PA-10003724
CA-2017-109701,United States,Los Angeles,California,OFF-AP-10002765
CA-2017-109701,United States,Los Angeles,California,OFF-AR-10001868
CA-2015-111514,United States,San Francisco,California,FUR-BO-10002545
CA-2015-111514,United States,San Francisco,California,OFF-BI-10002735
CA-2015-111514,United States,San Francisco,California,TEC-AC-10004864
CA-2015-111514,United States,San Francisco,California,TEC-MA-10000597
US-2014-148838,United States,New York City,New York,FUR-TA-10003473
US-2014-148838,United States,New York City,New York,FUR-TA-10001950
US-2014-148838,United States,New York City,New York,FUR-TA-10004175
US-2014-148838,United States,New York City,New York,OFF-PA-10002960
US-2014-148838,United States,New York City,New York,OFF-PA-10000919
CA-2017-136497,United States,Columbus,Ohio,OFF-BI-10001553
US-2016-108637,United States,Waynesboro,Virginia,FUR-FU-10004864
US-2016-108637,United States,Waynesboro,Virginia,OFF-AP-10004540
US-2016-108637,United States,Waynesboro,Virginia,OFF-BI-10004965
CA-2014-102295,United States,Sacramento,California,FUR-CH-10001714
CA-2017-123659,United States,Clinton,Maryland,OFF-PA-10002464
US-2016-129469,United States,Fairfield,Ohio,FUR-FU-10002298
US-2016-129469,United States,Fairfield,Ohio,OFF-AR-10000315
CA-2017-155152,United States,Warwick,Rhode Island,TEC-AC-10004353
CA-2016-159940,United States,Aurora,Illinois,FUR-FU-10004973
CA-2016-159940,United States,Aurora,Illinois,OFF-FA-10000936
CA-2016-159940,United States,Aurora,Illinois,OFF-PA-10001609
