CA-2016-142335,15/12/16,OFF-ST-10000036,Office Supplies,Storage,Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16,0.0,80.02
CA-2014-117429,07/10/14,FUR-FU-10000222,Furniture,Furnishings,Seth Thomas 16" Steel Case Clock,0.2,21.112
CA-2016-114713,07/07/16,OFF-SU-10004664,Office Supplies,Supplies,Acme Softgrip Scissors,0.2,5.128
CA-2017-144113,16/09/17,OFF-EN-10001141,Office Supplies,Envelopes,Manila Recycled Extra-Heavyweight Clasp Envelopes, 6" x 9",0.2,6.368
CA-2017-144113,16/09/17,TEC-PH-10002170,Technology,Phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone,0.2,5.599
US-2016-150861,03/12/16,OFF-PA-10001954,Office Supplies,Paper,Xerox 1964,0.0,84.051
US-2016-150861,03/12/16,FUR-TA-10002228,Furniture,Tables,Bevis Traditional Conference Table Top, Plinth Base,0.4,-153.346
US-2016-150861,03/12/16,OFF-ST-10004634,Office Supplies,Storage,Personal Folder Holder, Ebony,0.0,10.089
US-2016-150861,03/12/16,FUR-CH-10002965,Furniture,Chairs,Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black,0.1,102.5
US-2016-150861,03/12/16,OFF-LA-10001317,Office Supplies,Labels,Avery 520,0.0,3.024
CA-2017-131954,21/01/17,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,0.0,9.718
CA-2017-131954,21/01/17,TEC-AC-10003610,Technology,Accessories,Logitech?Illuminated - Keyboard,0.0,86.386
CA-2017-131954,21/01/17,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,0.2,33.647
CA-2017-131954,21/01/17,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,0.2,9.428
CA-2017-131954,21/01/17,FUR-BO-10001619,Furniture,Bookcases,O'Sullivan Cherrywood Estates Traditional Bookcase,0.0,18.696
CA-2017-131954,21/01/17,OFF-BI-10000138,Office Supplies,Binders,Acco Translucent Poly Ring Binders,0.2,6.552
CA-2014-132500,08/09/14,TEC-AC-10001383,Technology,Accessories,Logitech Wireless Touch Keyboard K400,0.0,8.497
CA-2014-112326,04/01/14,OFF-LA-10003223,Office Supplies,Labels,Avery 508,0.2,4.272
CA-2014-112326,04/01/14,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,0.2,-64.775
CA-2014-112326,04/01/14,OFF-BI-10004094,Office Supplies,Binders,GBC Standard Plastic Binding Systems Combs,0.8,-5.487
US-2016-146710,27/08/16,OFF-SU-10004498,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,0.2,-10.948
US-2016-146710,27/08/16,OFF-PA-10002615,Office Supplies,Paper,Ampad Gold Fibre Wirebound Steno Books, 6" x 9", Gregg Ruled,0.2,1.147
US-2016-146710,27/08/16,OFF-PA-10004971,Office Supplies,Paper,Xerox 196,0.2,1.676
US-2016-146710,27/08/16,OFF-SU-10004261,Office Supplies,Supplies,Fiskars 8" Scissors, 2/Pack,0.2,6.206
CA-2014-124429,27/05/14,FUR-TA-10002607,Furniture,Tables,KI Conference Tables,0.2,-28.356
CA-2014-124429,27/05/14,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,0.0,7.186
CA-2016-150889,20/03/16,TEC-PH-10000004,Technology,Phones,Belkin iPhone and iPad Lightning Cable,0.2,0.899
CA-2017-126074,02/10/17,OFF-BI-10003638,Office Supplies,Binders,GBC Durable Plastic Covers,0.0,26.703
CA-2017-126074,02/10/17,FUR-FU-10003577,Furniture,Furnishings,Nu-Dell Leatherette Frames,0.0,56.786
CA-2017-126074,02/10/17,OFF-AR-10003478,Office Supplies,Art,Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack,0.0,22.792
CA-2017-126074,02/10/17,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,0.0,1.411
CA-2016-110499,07/04/16,TEC-CO-10002095,Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,0.2,374.992
CA-2015-135272,07/12/15,FUR-FU-10002759,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,0.0,28.771
CA-2016-140928,18/09/16,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,0.45,-167.318
CA-2014-106803,29/12/14,OFF-ST-10002444,Office Supplies,Storage,Recycled Eldon Regeneration Jumbo File,0.0,6.877
CA-2014-106803,29/12/14,TEC-AC-10001267,Technology,Accessories,Imation?32GB Pocket Pro USB 3.0?Flash Drive?- 32 GB - Black - 1 P ...,0.0,47.92
CA-2017-117240,23/07/17,OFF-BI-10000848,Office Supplies,Binders,Angle-D Ring Binders,0.2,4.267
CA-2017-133333,18/09/17,OFF-PA-10002377,Office Supplies,Paper,Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4"X8 1/2", 200/Messages,0.0,10.224
CA-2015-112319,31/08/15,OFF-PA-10003441,Office Supplies,Paper,Xerox 226,0.0,27.994
CA-2017-126046,03/11/17,OFF-LA-10004484,Office Supplies,Labels,Avery 476,0.0,5.699
CA-2015-114923,08/02/15,TEC-PH-10003931,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,0.4,-26.995
CA-2014-162775,13/01/14,OFF-EN-10001990,Office Supplies,Envelopes,Staple envelope,0.0,5.339
CA-2014-162775,13/01/14,OFF-EN-10001532,Office Supplies,Envelopes,Brown Kraft Recycled Envelopes,0.0,25.47
CA-2014-162775,13/01/14,TEC-AC-10003174,Technology,Accessories,Plantronics S12 Corded Telephone Headset System,0.0,258.696
CA-2014-162775,13/01/14,OFF-BI-10004187,Office Supplies,Binders,3-ring staple pack,0.0,2.707
CA-2014-162775,13/01/14,OFF-ST-10000025,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,0.0,34.355
CA-2014-106810,14/05/14,FUR-FU-10004306,Furniture,Furnishings,Electrix Halogen Magnifier Lamp,0.2,23.316
CA-2016-157245,19/05/16,FUR-CH-10003746,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,0.0,179.749
CA-2017-104220,30/01/17,OFF-BI-10001036,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,0.0,9.14
CA-2017-104220,30/01/17,TEC-PH-10004614,Technology,Phones,AT&T 841000 Phone,0.0,51.75
CA-2017-104220,30/01/17,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,0.0,16.175
CA-2017-104220,30/01/17,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,0.0,3.47
CA-2017-104220,30/01/17,OFF-AR-10004648,Office Supplies,Art,Boston 19500 Mighty Mite Electric Pencil Sharpener,0.0,10.881
CA-2017-104220,30/01/17,FUR-FU-10002597,Furniture,Furnishings,C-Line Magnetic Cubicle Keepers, Clear Polypropylene,0.0,14.524
CA-2014-165974,29/06/14,OFF-AR-10003405,Office Supplies,Art,Dixon My First Ticonderoga Pencil, #2,0.2,3.685
CA-2015-144267,21/08/15,FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair,0.2,40.801
CA-2015-144267,21/08/15,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,0.0,28.172
CA-2015-144267,21/08/15,OFF-PA-10001947,Office Supplies,Paper,Xerox 1974,0.0,11.721
CA-2015-144267,21/08/15,OFF-PA-10003657,Office Supplies,Paper,Xerox 1927,0.0,1.926
US-2015-157014,03/10/15,OFF-BI-10001098,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,0.7,-22.449
US-2015-157014,03/10/15,TEC-AC-10002167,Technology,Accessories,Imation?8gb Micro Traveldrive Usb 2.0?Flash Drive,0.2,-2.7
US-2015-157014,03/10/15,FUR-BO-10004409,Furniture,Bookcases,Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray,0.5,-15.616
US-2015-157014,03/10/15,TEC-AC-10000057,Technology,Accessories,Microsoft Natural Ergonomic Keyboard 4000,0.2,0.6
CA-2015-154921,23/05/15,OFF-EN-10000056,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,0.0,87.744
CA-2017-129567,17/03/17,OFF-BI-10000014,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,0.2,5.891
CA-2015-154620,12/12/15,FUR-CH-10004675,Furniture,Chairs,Lifetime Advantage Folding Chairs, 4/Carton,0.2,34.893
CA-2015-115938,26/06/15,OFF-BI-10001543,Office Supplies,Binders,GBC VeloBinder Manual Binding System,0.0,69.101
CA-2015-115938,26/06/15,OFF-ST-10001321,Office Supplies,Storage,Decoflex Hanging Personal Folder File, Blue,0.0,4.163
CA-2015-115938,26/06/15,OFF-BI-10001132,Office Supplies,Binders,Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2" X 11",0.0,21.09
CA-2015-115938,26/06/15,FUR-CH-10003199,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair,0.0,79.906
CA-2016-105256,20/05/16,TEC-PH-10001530,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone,0.2,85.248
CA-2014-156433,20/09/14,OFF-LA-10001569,Office Supplies,Labels,Avery 499,0.0,4.582
CA-2014-156433,20/09/14,OFF-PA-10003724,Office Supplies,Paper,Wirebound Message Book, 4 per Page,0.0,10.643
CA-2017-151428,21/09/17,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,0.0,9.878
CA-2015-124653,24/12/15,OFF-PA-10000176,Office Supplies,Paper,Xerox 1887,0.0,63.739
CA-2015-124653,24/12/15,OFF-PA-10002365,Office Supplies,Paper,Xerox 1967,0.0,6.221
CA-2015-124653,24/12/15,OFF-LA-10002271,Office Supplies,Labels,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,0.0,10.349
CA-2015-101910,27/11/15,FUR-CH-10002647,Furniture,Chairs,Situations Contoured Folding Chairs, 4/Set,0.2,17.745
CA-2017-105809,20/02/17,FUR-FU-10004090,Furniture,Furnishings,Executive Impressions 14" Contract Wall Clock,0.0,7.336
CA-2017-105809,20/02/17,TEC-PH-10001580,Technology,Phones,Logitech Mobile Speakerphone P710e -?speaker phone,0.2,18.897
CA-2016-136133,18/08/16,OFF-AP-10000576,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster II,0.0,99.49
CA-2016-115504,12/03/16,OFF-PA-10003953,Office Supplies,Paper,Xerox 218,0.0,6.221
CA-2017-135783,22/04/17,FUR-FU-10000794,Furniture,Furnishings,Eldon Stackable Tray, Side-Load, Legal, Smoke,0.0,6.215
CA-2014-134313,01/11/14,OFF-AR-10001897,Office Supplies,Art,Model L Table or Wall-Mount Pencil Sharpener,0.2,4.318
CA-2014-134313,01/11/14,TEC-PH-10001795,Technology,Phones,ClearOne CHATAttach 160 -?speaker phone,0.2,247.996
CA-2015-140921,03/02/15,FUR-FU-10003347,Furniture,Furnishings,Coloredge Poster Frame,0.0,11.076
CA-2015-140921,03/02/15,TEC-AC-10004901,Technology,Accessories,Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver ,0.0,50.99
CA-2014-151995,13/10/14,OFF-AR-10003190,Office Supplies,Art,Newell 32,0.0,3.226
CA-2014-151995,13/10/14,FUR-TA-10002903,Furniture,Tables,Bevis Round Bullnose 29" High Table Top,0.0,311.652
CA-2014-151995,13/10/14,OFF-AP-10000240,Office Supplies,Appliances,Belkin F9G930V10-GRY 9 Outlet Surge,0.0,62.037
CA-2014-151995,13/10/14,TEC-AC-10001101,Technology,Accessories,Sony 16GB Class 10 Micro SDHC R40 Memory Card,0.0,2.578
CA-2017-143686,14/05/17,FUR-FU-10000794,Furniture,Furnishings,Eldon Stackable Tray, Side-Load, Legal, Smoke,0.0,6.215
CA-2017-143686,14/05/17,TEC-AC-10001838,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,0.0,601.97
CA-2015-106565,20/03/15,OFF-PA-10000061,Office Supplies,Paper,Xerox 205,0.0,24.883
CA-2016-149370,15/09/16,OFF-PA-10003651,Office Supplies,Paper,Xerox 1968,0.2,1.87
CA-2014-140858,28/06/14,OFF-PA-10000304,Office Supplies,Paper,Xerox 1995,0.2,14.515
CA-2014-140858,28/06/14,OFF-BI-10003094,Office Supplies,Binders,Self-Adhesive Ring Binder Labels,0.7,-2.429
CA-2014-140858,28/06/14,FUR-CH-10001394,Furniture,Chairs,Global Leather Executive Chair,0.3,0.0
CA-2014-140858,28/06/14,OFF-BI-10004230,Office Supplies,Binders,GBC Recycled Grain Textured Covers,0.7,-22.796
CA-2014-140858,28/06/14,OFF-PA-10003395,Office Supplies,Paper,Xerox 1941,0.2,117.432
CA-2017-101434,20/06/17,TEC-AC-10002402,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,0.0,71.991
CA-2017-101434,20/06/17,OFF-LA-10003223,Office Supplies,Labels,Avery 508,0.0,4.812
US-2014-102071,09/05/14,TEC-AC-10003441,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,0.0,4.068
US-2014-102071,09/05/14,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,0.0,40.313
CA-2017-126956,21/08/17,OFF-FA-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips,0.0,16.8
CA-2017-126956,21/08/17,OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,0.0,10.8
CA-2017-126956,21/08/17,OFF-EN-10004459,Office Supplies,Envelopes,Security-Tint Envelopes,0.0,7.487
CA-2017-129462,16/06/17,FUR-CH-10000665,Furniture,Chairs,Global Airflow Leather Mesh Back Chair, Black,0.0,90.588
CA-2017-129462,16/06/17,OFF-AP-10003884,Office Supplies,Appliances,Fellowes Smart Surge Ten-Outlet Protector, Platinum,0.0,50.585
CA-2017-129462,16/06/17,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,0.0,51.835
CA-2017-129462,16/06/17,TEC-PH-10002085,Technology,Phones,Clarity 53712,0.0,17.157
CA-2016-165316,23/07/16,OFF-AR-10002956,Office Supplies,Art,Boston 16801 Nautilus Battery Pencil Sharpener,0.2,2.641
CA-2016-165316,23/07/16,OFF-AP-10003266,Office Supplies,Appliances,Holmes Replacement Filter for HEPA Air Cleaner, Large Room,0.2,6.516
CA-2016-165316,23/07/16,TEC-MA-10004002,Technology,Machines,Zebra GX420t Direct Thermal/Thermal Transfer Printer,0.5,-111.5
US-2014-115987,08/09/14,OFF-BI-10001071,Office Supplies,Binders,GBC ProClick Punch Binding System,0.8,-79.335
US-2017-156083,04/11/17,OFF-PA-10001560,Office Supplies,Paper,Adams Telephone Message Books, 5 1/4? x 11?,0.2,3.262
US-2016-137547,07/03/16,TEC-PH-10002365,Technology,Phones,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,0.2,1.58
CA-2015-100454,20/11/15,OFF-AR-10004648,Office Supplies,Art,Boston 19500 Mighty Mite Electric Pencil Sharpener,0.0,16.322
CA-2015-100454,20/11/15,OFF-AR-10002578,Office Supplies,Art,Newell 335,0.0,3.341
CA-2015-100454,20/11/15,FUR-BO-10001519,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,0.2,9.302
CA-2016-161669,07/11/16,OFF-BI-10001294,Office Supplies,Binders,Fellowes Binding Cases,0.2,11.7
CA-2016-161669,07/11/16,OFF-BI-10001636,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,0.2,8.767
CA-2016-161669,07/11/16,OFF-SU-10002503,Office Supplies,Supplies,Acme Preferred Stainless Steel Scissors,0.0,3.294
CA-2016-161669,07/11/16,OFF-LA-10004093,Office Supplies,Labels,Avery 486,0.0,6.871
CA-2015-114300,13/10/15,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,0.0,23.442
CA-2015-114300,13/10/15,FUR-CH-10001891,Furniture,Chairs,Global Deluxe Office Fabric Chairs,0.0,77.744
CA-2017-107503,01/01/17,FUR-FU-10003878,Furniture,Furnishings,Linden 10" Round Wall Clock, Black,0.2,8.557
CA-2014-107755,07/02/14,TEC-AC-10000710,Technology,Accessories,Maxell DVD-RAM Discs,0.0,49.605
CA-2016-152534,20/06/16,OFF-AR-10002335,Office Supplies,Art,DIXON Oriole Pencils,0.0,1.342
CA-2016-152534,20/06/16,OFF-PA-10001870,Office Supplies,Paper,Xerox 202,0.0,18.662
CA-2016-113747,28/05/16,OFF-AR-10003373,Office Supplies,Art,Boston School Pro Electric Pencil Sharpener, 1670,0.0,50.188
CA-2016-123274,19/02/16,FUR-FU-10004090,Furniture,Furnishings,Executive Impressions 14" Contract Wall Clock,0.0,14.672
CA-2016-123274,19/02/16,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,0.0,9.718
CA-2014-125612,03/08/14,OFF-PA-10001019,Office Supplies,Paper,Xerox 1884,0.0,18.781
CA-2014-125612,03/08/14,OFF-SU-10002537,Office Supplies,Supplies,Acme Box Cutter Scissors,0.0,26.598
CA-2014-125612,03/08/14,OFF-ST-10003221,Office Supplies,Storage,Staple magnet,0.0,5.767
CA-2017-161984,10/04/17,OFF-PA-10004569,Office Supplies,Paper,Wirebound Message Books, Two 4 1/4" x 5" Forms per Page,0.0,3.577
CA-2017-161984,10/04/17,OFF-FA-10000624,Office Supplies,Fasteners,OIC Binder Clips,0.0,3.58
CA-2014-133851,09/06/14,OFF-SU-10001225,Office Supplies,Supplies,Staple remover,0.0,0.147
CA-2014-133851,09/06/14,OFF-AR-10003752,Office Supplies,Art,Deluxe Chalkboard Eraser Cleaner,0.0,10.626
CA-2016-134474,05/01/16,TEC-AC-10001714,Technology,Accessories,Logitech?MX Performance Wireless Mouse,0.2,40.688
CA-2016-134474,05/01/16,OFF-AR-10003958,Office Supplies,Art,Newell 337,0.2,0.59
CA-2016-134474,05/01/16,TEC-PH-10002923,Technology,Phones,Logitech B530 USB?Headset?-?headset?- Full size, Binaural,0.2,5.179
CA-2014-149020,10/01/14,OFF-LA-10004272,Office Supplies,Labels,Avery 482,0.0,1.358
CA-2014-149020,10/01/14,FUR-FU-10000965,Furniture,Furnishings,Howard Miller 11-1/2" Diameter Ridgewood Wall Clock,0.0,21.295
CA-2016-134362,29/09/16,OFF-LA-10004853,Office Supplies,Labels,Avery 483,0.2,5.179
CA-2014-136742,06/04/14,OFF-BI-10003719,Office Supplies,Binders,Large Capacity Hanging Post Binders,0.7,-35.928
CA-2016-158099,03/09/16,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,0.7,-760.98
CA-2016-158099,03/09/16,TEC-PH-10002496,Technology,Phones,Cisco SPA301,0.4,-46.797
CA-2015-131128,19/10/15,OFF-PA-10003591,Office Supplies,Paper,Southworth 100% Cotton The Best Paper,0.0,17.22
CA-2014-148488,10/12/14,OFF-PA-10004470,Office Supplies,Paper,Adams Write n' Stick Phone Message Book, 11" X 5 1/4", 200 Messages,0.0,5.226
CA-2014-148488,10/12/14,OFF-BI-10000315,Office Supplies,Binders,Poly Designer Cover & Back,0.2,37.22
CA-2017-114636,25/08/17,OFF-PA-10001790,Office Supplies,Paper,Xerox 1910,0.2,67.256
CA-2016-116736,17/01/16,FUR-FU-10004017,Furniture,Furnishings,Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39" x 49",0.0,64.518
CA-2016-116736,17/01/16,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,0.0,13.196
CA-2016-116736,17/01/16,TEC-AC-10002049,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,0.0,66.955
US-2014-158638,17/09/14,OFF-BI-10003712,Office Supplies,Binders,Acco Pressboard Covers with Storage Hooks, 14 7/8" x 11", Light Blue,0.7,-4.124
CA-2017-111689,30/11/17,OFF-BI-10003984,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder',0.2,23.109
CA-2017-111689,30/11/17,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,0.1,262.39
CA-2015-129098,09/10/15,OFF-ST-10001321,Office Supplies,Storage,Decoflex Hanging Personal Folder File, Blue,0.0,8.327
US-2017-123463,23/12/17,OFF-AR-10001118,Office Supplies,Art,Binney & Smith Crayola Metallic Crayons, 16-Color Pack,0.0,5.931
CA-2016-165148,22/10/16,FUR-FU-10000732,Furniture,Furnishings,Eldon 200 Class Desk Accessories,0.0,10.048
CA-2014-134061,29/04/14,FUR-FU-10001424,Furniture,Furnishings,Dax Clear Box Frame,0.0,5.936
CA-2015-143602,25/04/15,OFF-BI-10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,0.2,4.532
CA-2017-115364,26/06/17,OFF-ST-10002486,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,0.0,1.675
CA-2017-150707,14/10/17,OFF-BI-10001078,Office Supplies,Binders,Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8" X 11",0.0,18.453
CA-2014-104976,09/12/14,OFF-PA-10003845,Office Supplies,Paper,Xerox 1987,0.0,16.993
CA-2017-132934,20/06/17,TEC-AC-10000927,Technology,Accessories,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand ,0.0,14.995
CA-2017-132934,20/06/17,OFF-BI-10001098,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,0.2,18.601
CA-2017-133256,26/06/17,OFF-PA-10001622,Office Supplies,Paper,Ampad Poly Cover Wirebound Steno Book, 6" x 9" Assorted Colors, Gregg Ruled,0.0,2.043
CA-2017-133256,26/06/17,OFF-AR-10003158,Office Supplies,Art,Fluorescent Highlighters by Dixon,0.0,5.413
CA-2017-133256,26/06/17,TEC-PH-10002660,Technology,Phones,Nortel Networks T7316 E Nt8 B27,0.0,135.98
CA-2016-105494,10/11/16,OFF-ST-10002205,Office Supplies,Storage,File Shuttle I and Handi-File,0.0,42.071
CA-2016-105494,10/11/16,OFF-BI-10003364,Office Supplies,Binders,Binding Machine Supplies,0.2,24.503
CA-2016-140634,03/10/16,OFF-EN-10001099,Office Supplies,Envelopes,Staple envelope,0.2,5.086
CA-2014-144407,09/09/14,OFF-LA-10003923,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,0.0,51.8
CA-2017-160983,29/10/17,OFF-PA-10002250,Office Supplies,Paper,Things To Do Today Pad,0.0,22.541
US-2016-114622,10/04/16,OFF-BI-10004716,Office Supplies,Binders,Wilson Jones Hanging Recycled Pressboard Data Binders,0.7,-6.53
CA-2017-150959,11/11/17,OFF-LA-10001045,Office Supplies,Labels,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,0.2,3.393
CA-2017-150959,11/11/17,OFF-BI-10001510,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,0.8,-32.088
CA-2017-132353,15/09/17,TEC-PH-10004536,Technology,Phones,Avaya 5420 Digital phone,0.2,20.248
CA-2016-130477,08/04/16,OFF-PA-10002947,Office Supplies,Paper,Xerox 1923,0.0,9.619
CA-2016-130477,08/04/16,OFF-ST-10002583,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes,0.0,2.598
CA-2016-130477,08/04/16,OFF-PA-10000019,Office Supplies,Paper,Xerox 1931,0.0,6.221
CA-2017-143259,30/12/17,FUR-BO-10003441,Furniture,Bookcases,Bush Westfield Collection Bookcases, Fully Assembled,0.2,12.118
CA-2017-143259,30/12/17,TEC-PH-10004774,Technology,Phones,Gear Head AU3700S Headset,0.0,2.728
CA-2017-143259,30/12/17,OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,0.2,19.791
CA-2017-137596,02/09/17,TEC-PH-10001494,Technology,Phones,Polycom CX600 IP Phone VoIP phone,0.0,323.946
CA-2017-137596,02/09/17,TEC-AC-10004666,Technology,Accessories,Maxell?iVDR EX 500GB Cartridge,0.0,829.375
CA-2017-137596,02/09/17,OFF-ST-10003816,Office Supplies,Storage,Fellowes High-Stak Drawer Files,0.0,81.047
CA-2015-133627,31/05/15,FUR-FU-10001935,Furniture,Furnishings,3M Hangers With Command Adhesive,0.0,9.102
CA-2017-102519,27/11/17,FUR-FU-10004091,Furniture,Furnishings,Howard Miller 13" Diameter Goldtone Round Wall Clock,0.0,19.245
CA-2017-102519,27/11/17,TEC-AC-10001772,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,0.0,56.055
US-2014-141215,15/06/14,FUR-TA-10001520,Furniture,Tables,Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table,0.3,-18.556
US-2014-141215,15/06/14,FUR-CH-10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,0.3,-56.996
US-2014-141215,15/06/14,OFF-BI-10002706,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,0.8,-14.566
CA-2016-165218,05/03/16,OFF-EN-10000056,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,0.2,50.406
CA-2016-165218,05/03/16,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,0.2,-0.812
CA-2014-138296,05/12/14,OFF-ST-10002444,Office Supplies,Storage,Recycled Eldon Regeneration Jumbo File,0.0,6.877
CA-2015-111164,11/04/15,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,0.0,34.907
CA-2015-111164,11/04/15,TEC-PH-10004531,Technology,Phones,OtterBox Commuter Series Case - iPhone 5 & 5s,0.0,10.555
CA-2015-111164,11/04/15,OFF-AP-10004487,Office Supplies,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center,0.0,113.848
CA-2016-149797,15/09/16,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,0.2,294.549
CA-2014-132962,13/09/14,OFF-PA-10003543,Office Supplies,Paper,Xerox 1985,0.2,5.443
CA-2014-132962,13/09/14,TEC-AC-10004353,Technology,Accessories,Hypercom P1300 Pinpad,0.2,53.55
CA-2015-115091,05/10/15,OFF-AR-10000658,Office Supplies,Art,Newell 324,0.0,12.936
CA-2015-115091,05/10/15,OFF-AP-10000696,Office Supplies,Appliances,Holmes Odor Grabber,0.0,9.517
CA-2017-144932,14/04/17,OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,0.2,2.554
CA-2017-144932,14/04/17,OFF-AR-10001468,Office Supplies,Art,Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set,0.2,21.341
CA-2017-144932,14/04/17,OFF-PA-10004971,Office Supplies,Paper,Xerox 196,0.2,5.029
CA-2017-114216,02/09/17,OFF-PA-10002195,Office Supplies,Paper,RSVP Cards & Envelopes, Blank White, 8-1/2" X 11", 24 Cards/25 Envelopes/Set,0.2,4.115
CA-2016-140081,20/06/16,OFF-PA-10001745,Office Supplies,Paper,Wirebound Message Books, 2 7/8" x 5", 3 Forms per Page,0.2,15.206
CA-2016-140081,20/06/16,OFF-BI-10004826,Office Supplies,Binders,JM Magazine Binder,0.7,-21.793
CA-2016-140081,20/06/16,OFF-PA-10001870,Office Supplies,Paper,Xerox 202,0.2,5.443
CA-2016-140081,20/06/16,OFF-AP-10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,0.2,33.577
US-2017-111745,05/11/17,TEC-AC-10003911,Technology,Accessories,NETGEAR AC1750 Dual Band Gigabit?Smart WiFi Router,0.0,54.397
CA-2015-148250,13/12/15,OFF-PA-10000289,Office Supplies,Paper,Xerox 213,0.0,6.221
